"ENTREZ_GENE_ID","Original ID","Value","Gene Name","Species"
"83541","ENSG00000125898","","family with sequence similarity 110 member A(FAM110A)","Homo sapiens"
"83543","ENSG00000126878","","allograft inflammatory factor 1 like(AIF1L)","Homo sapiens"
"83544","ENSG00000119661","","dynein axonemal light chain 1(DNAL1)","Homo sapiens"
"83546","ENSG00000132026","","retbindin(RTBDN)","Homo sapiens"
"83547","ENSG00000167705","","Rab interacting lysosomal protein(RILP)","Homo sapiens"
"83548","ENSG00000136152","","component of oligomeric golgi complex 3(COG3)","Homo sapiens"
"83549","ENSG00000130717","","uridine-cytidine kinase 1(UCK1)","Homo sapiens"
"83550","ENSG00000165370","","G protein-coupled receptor 101(GPR101)","Homo sapiens"
"83551","ENSG00000146385","","trace amine associated receptor 8(TAAR8)","Homo sapiens"
"83552","ENSG00000235718","","membrane frizzled-related protein(MFRP)","Homo sapiens"
"83590","ENSG00000164897","","transmembrane and ubiquitin like domain containing 1(TMUB1)","Homo sapiens"
"83591","ENSG00000173451","","THAP domain containing 2(THAP2)","Homo sapiens"
"83592","ENSG00000165568","","aldo-keto reductase family 1 member E2(AKR1E2)","Homo sapiens"
"83593","ENSG00000266094","","Ras association domain family member 5(RASSF5)","Homo sapiens"
"83594","ENSG00000112874","","nudix hydrolase 12(NUDT12)","Homo sapiens"
"83595","ENSG00000171056","","SRY-box transcription factor 7(SOX7)","Homo sapiens"
"83596","ENSG00000126453","","BCL2 like 12(BCL2L12)","Homo sapiens"
"83597","ENSG00000163825","","receptor transporter protein 3(RTP3)","Homo sapiens"
"83598","ENSG00000268324","","LRRC2 antisense RNA 1(LRRC2-AS1)","Homo sapiens"
"83604","ENSG00000147027","","transmembrane protein 47(TMEM47)","Homo sapiens"
"83605","ENSG00000136280","","CCM2 scaffold protein(CCM2)","Homo sapiens"
"83606","ENSG00000138867","","guanylyl cyclase domain containing 1(GUCD1)","Homo sapiens"
"83607","ENSG00000144233","","AMMECR1 like(AMMECR1L)","Homo sapiens"
"83608","ENSG00000141428","","ribonuclease MRP subunit p24(RMP24)","Homo sapiens"
"83636","ENSG00000131943","","chromosome 19 open reading frame 12(C19orf12)","Homo sapiens"
"83637","ENSG00000122515","","zinc finger MIZ-type containing 2(ZMIZ2)","Homo sapiens"
"83638","ENSG00000175573","","chromosome 11 open reading frame 68(C11orf68)","Homo sapiens"
"83639","ENSG00000131126","","testis expressed 101(TEX101)","Homo sapiens"
"83640","ENSG00000169612","","RNA guanine-7 methyltransferase activating subunit(RAMAC)","Homo sapiens"
"83641","ENSG00000065809","","family with sequence similarity 107 member B(FAM107B)","Homo sapiens"
"83642","ENSG00000073169","","selenoprotein O(SELENOO)","Homo sapiens"
"83643","ENSG00000151468","","coiled-coil domain containing 3(CCDC3)","Homo sapiens"
"83648","ENSG00000154319","","family with sequence similarity 167 member A(FAM167A)","Homo sapiens"
"83650","ENSG00000177710","","solute carrier family 35 member G5(SLC35G5)","Homo sapiens"
"83655","ENSG00000170983","","long intergenic non-protein coding RNA 208(LINC00208)","Homo sapiens"
"83656","ENSG00000184608","","FAM167A antisense RNA 1(FAM167A-AS1)","Homo sapiens"
"83657","ENSG00000168589","","dynein light chain roadblock-type 2(DYNLRB2)","Homo sapiens"
"83658","ENSG00000125971","","dynein light chain roadblock-type 1(DYNLRB1)","Homo sapiens"
"83659","ENSG00000167858","","tektin 1(TEKT1)","Homo sapiens"
"83660","ENSG00000171914","","talin 2(TLN2)","Homo sapiens"
"83661","ENSG00000166959","","membrane spanning 4-domains A8(MS4A8)","Homo sapiens"
"83666","ENSG00000138496","","poly(ADP-ribose) polymerase family member 9(PARP9)","Homo sapiens"
"83667","ENSG00000130766","","sestrin 2(SESN2)","Homo sapiens"
"83690","ENSG00000121005","","cysteine rich secretory protein LCCL domain containing 1(CRISPLD1)","Homo sapiens"
"83692","ENSG00000102181","","CD99 molecule like 2(CD99L2)","Homo sapiens"
"83693","ENSG00000103160","","hydroxysteroid dehydrogenase like 1(HSDL1)","Homo sapiens"
"83694","ENSG00000198208","","ribosomal protein S6 kinase like 1(RPS6KL1)","Homo sapiens"
"83695","ENSG00000171792","","RAD9-HUS1-RAD1 interacting nuclear orphan 1(RHNO1)","Homo sapiens"
"83696","ENSG00000167632","","trafficking protein particle complex subunit 9(TRAPPC9)","Homo sapiens"
"83697","ENSG00000113073","","solute carrier family 4 member 9(SLC4A9)","Homo sapiens"
"83698","ENSG00000183166","","calneuron 1(CALN1)","Homo sapiens"
"83699","ENSG00000198478","","SH3 domain binding glutamate rich protein like 2(SH3BGRL2)","Homo sapiens"
"83700","ENSG00000166086","","junctional adhesion molecule 3(JAM3)","Homo sapiens"
"83706","ENSG00000149781","","FERM domain containing kindlin 3(FERMT3)","Homo sapiens"
"83707","ENSG00000149743","","tRNA phosphotransferase 1(TRPT1)","Homo sapiens"
"83714","ENSG00000053702","","nuclear receptor interacting protein 2(NRIP2)","Homo sapiens"
"83715","ENSG00000187017","","espin(ESPN)","Homo sapiens"
"83716","ENSG00000103196","","cysteine rich secretory protein LCCL domain containing 2(CRISPLD2)","Homo sapiens"
"83719","ENSG00000090238","","yippee like 3(YPEL3)","Homo sapiens"
"83723","ENSG00000149926","","TLC domain containing 3B(TLCD3B)","Homo sapiens"
"83729","ENSG00000139269","","inhibin subunit beta E(INHBE)","Homo sapiens"
"83732","ENSG00000124784","","RIO kinase 1(RIOK1)","Homo sapiens"
"83733","ENSG00000182902","","solute carrier family 25 member 18(SLC25A18)","Homo sapiens"
"83734","ENSG00000152348","","autophagy related 10(ATG10)","Homo sapiens"
"83737","ENSG00000078747","","itchy E3 ubiquitin protein ligase(ITCH)","Homo sapiens"
"83740","ENSG00000277745","","H2A.B variant histone 3(H2AB3)","Homo sapiens"
"83741","ENSG00000008197","","transcription factor AP-2 delta(TFAP2D)","Homo sapiens"
"83742","ENSG00000155254","","MARVEL domain containing 1(MARVELD1)","Homo sapiens"
"83743","ENSG00000105447","","glutamate rich WD repeat containing 1(GRWD1)","Homo sapiens"
"83744","ENSG00000127081","","zinc finger protein 484(ZNF484)","Homo sapiens"
"83746","ENSG00000100395","","L3MBTL histone methyl-lysine binding protein 2(L3MBTL2)","Homo sapiens"
"83752","ENSG00000102910","","lon peptidase 2, peroxisomal(LONP2)","Homo sapiens"
"83755","ENSG00000213416","","keratin associated protein 4-12(KRTAP4-12)","Homo sapiens"
"83756","ENSG00000169962","","taste 1 receptor member 3(TAS1R3)","Homo sapiens"
"83757","ENSG00000268101","","cytochrome P450 family 2 subfamily G member 2, pseudogene(CYP2G2P)","Homo sapiens"
"83758","ENSG00000139194","","retinol binding protein 5(RBP5)","Homo sapiens"
"83759","ENSG00000173914","","RNA binding motif protein 4B(RBM4B)","Homo sapiens"
"83786","ENSG00000126391","","FERM domain containing 8(FRMD8)","Homo sapiens"
"83787","ENSG00000170632","","armadillo repeat containing 10(ARMC10)","Homo sapiens"
"83795","ENSG00000095981","","potassium two pore domain channel subfamily K member 16(KCNK16)","Homo sapiens"
"83844","ENSG00000134588","","ubiquitin specific peptidase 26(USP26)","Homo sapiens"
"83849","ENSG00000204176","","synaptotagmin 15(SYT15)","Homo sapiens"
"83850","ENSG00000158220","","extended synaptotagmin 3(ESYT3)","Homo sapiens"
"83851","ENSG00000139973","","synaptotagmin 16(SYT16)","Homo sapiens"
"83852","ENSG00000136169","","SET domain bifurcated histone lysine methyltransferase 2(SETDB2)","Homo sapiens"
"83853","ENSG00000145491","","rhophilin associated tail protein 1 like(ROPN1L)","Homo sapiens"
"83854","ENSG00000130812","","angiopoietin like 6(ANGPTL6)","Homo sapiens"
"83855","ENSG00000129911","","KLF transcription factor 16(KLF16)","Homo sapiens"
"83856","ENSG00000106701","","fibronectin type III and SPRY domain containing 1 like(FSD1L)","Homo sapiens"
"83857","ENSG00000133687","","transmembrane O-mannosyltransferase targeting cadherins 1(TMTC1)","Homo sapiens"
"83858","ENSG00000160072","","ATPase family AAA domain containing 3B(ATAD3B)","Homo sapiens"
"83860","ENSG00000165632","","TATA-box binding protein associated factor 3(TAF3)","Homo sapiens"
"83861","ENSG00000130363","","radial spoke head 3(RSPH3)","Homo sapiens"
"83862","ENSG00000189077","","transmembrane protein 120A(TMEM120A)","Homo sapiens"
"83863","ENSG00000215560","","testis expressed transcript, Y-linked 5(TTTY5)","Homo sapiens"
"83867","ENSG00000237048","","testis expressed transcript, Y-linked 12(TTTY12)","Homo sapiens"
"83868","ENSG00000184991","","testis expressed transcript, Y-linked 13(TTTY13)","Homo sapiens"
"83869","ENSG00000176728","","testis expressed transcript, Y-linked 14(TTTY14)","Homo sapiens"
"83871","ENSG00000109113","","RAB34, member RAS oncogene family(RAB34)","Homo sapiens"
"83872","ENSG00000143341","","hemicentin 1(HMCN1)","Homo sapiens"
"83873","ENSG00000156097","","G protein-coupled receptor 61(GPR61)","Homo sapiens"
"83874","ENSG00000099992","","TBC1 domain family member 10A(TBC1D10A)","Homo sapiens"
"83875","ENSG00000197580","","beta-carotene oxygenase 2(BCO2)","Homo sapiens"
"83876","ENSG00000134042","","maestro(MRO)","Homo sapiens"
"83877","ENSG00000169490","","TM2 domain containing 2(TM2D2)","Homo sapiens"
"83878","ENSG00000130307","","USH1 protein network component harmonin binding protein 1(USHBP1)","Homo sapiens"
"83879","ENSG00000144354","","cell division cycle associated 7(CDCA7)","Homo sapiens"
"83880","ENSG00000279081","","eukaryotic translation initiation factor 3 subunit F pseudogene 2(EIF3FP2)","Homo sapiens"
"83881","ENSG00000185155","","Mix paired-like homeobox(MIXL1)","Homo sapiens"
"83882","ENSG00000182612","","tetraspanin 10(TSPAN10)","Homo sapiens"
"83884","ENSG00000120329","","solute carrier family 25 member 2(SLC25A2)","Homo sapiens"
"83886","ENSG00000172382","","serine protease 27(PRSS27)","Homo sapiens"
"83887","ENSG00000120440","","tubulin tyrosine ligase like 2(TTLL2)","Homo sapiens"
"83888","ENSG00000137441","","fibroblast growth factor binding protein 2(FGFBP2)","Homo sapiens"
"83889","ENSG00000171804","","WD repeat domain 87(WDR87)","Homo sapiens"
"83890","ENSG00000145757","","spermatogenesis associated 9(SPATA9)","Homo sapiens"
"83891","ENSG00000109762","","sorting nexin 25(SNX25)","Homo sapiens"
"83892","ENSG00000110906","","potassium channel tetramerization domain containing 10(KCTD10)","Homo sapiens"
"83893","ENSG00000144962","","spermatogenesis associated 16(SPATA16)","Homo sapiens"
"83894","ENSG00000137473","","tetratricopeptide repeat domain 29(TTC29)","Homo sapiens"
"83895","ENSG00000221852","","keratin associated protein 1-5(KRTAP1-5)","Homo sapiens"
"83896","ENSG00000212901","","keratin associated protein 3-1(KRTAP3-1)","Homo sapiens"
"83897","ENSG00000212900","","keratin associated protein 3-2(KRTAP3-2)","Homo sapiens"
"83899","ENSG00000239886","","keratin associated protein 9-2(KRTAP9-2)","Homo sapiens"
"83900","ENSG00000204873","","keratin associated protein 9-3(KRTAP9-3)","Homo sapiens"
"83901","ENSG00000187272","","keratin associated protein 9-8(KRTAP9-8)","Homo sapiens"
"83902","ENSG00000186860","","keratin associated protein 17-1(KRTAP17-1)","Homo sapiens"
"83903","ENSG00000177602","","histone H3 associated protein kinase(HASPIN)","Homo sapiens"
"83930","ENSG00000010270","","STARD3 N-terminal like(STARD3NL)","Homo sapiens"
"83931","ENSG00000196182","","serine/threonine kinase 40(STK40)","Homo sapiens"
"83932","ENSG00000010072","","SprT-like N-terminal domain(SPRTN)","Homo sapiens"
"83933","ENSG00000100429","","histone deacetylase 10(HDAC10)","Homo sapiens"
"83937","ENSG00000107551","","Ras association domain family member 4(RASSF4)","Homo sapiens"
"83938","ENSG00000148655","","leucine rich melanocyte differentiation associated(LRMDA)","Homo sapiens"
"83939","ENSG00000144895","","eukaryotic translation initiation factor 2A(EIF2A)","Homo sapiens"
"83940","ENSG00000147687","","TatD DNase domain containing 1(TATDN1)","Homo sapiens"
"83941","ENSG00000162604","","TM2 domain containing 1(TM2D1)","Homo sapiens"
"83942","ENSG00000212122","","testis specific serine kinase 1B(TSSK1B)","Homo sapiens"
"83943","ENSG00000184903","","inner mitochondrial membrane peptidase subunit 2(IMMP2L)","Homo sapiens"
"83953","ENSG00000162897","","Fc alpha and mu receptor(FCAMR)","Homo sapiens"
"83955","ENSG00000228224","","NACA family member 4, pseudogene(NACA4P)","Homo sapiens"
"83957","ENSG00000227942","","FERM domain containing 8 pseudogene 1(FRMD8P1)","Homo sapiens"
"83959","ENSG00000088836","","solute carrier family 4 member 11(SLC4A11)","Homo sapiens"
"83982","ENSG00000119632","","interferon alpha inducible protein 27 like 2(IFI27L2)","Homo sapiens"
"83983","ENSG00000178093","","testis specific serine kinase 6(TSSK6)","Homo sapiens"
"83985","ENSG00000169682","","SPNS lysolipid transporter 1, lysophospholipid(SPNS1)","Homo sapiens"
"83986","ENSG00000167930","","family with sequence similarity 234 member A(FAM234A)","Homo sapiens"
"83987","ENSG00000169515","","coiled-coil domain containing 8 subunit of 3M complex(CCDC8)","Homo sapiens"
"83988","ENSG00000104490","","neurocalcin delta(NCALD)","Homo sapiens"
"83989","ENSG00000113391","","ARB2 cotranscriptional regulator A(ARB2A)","Homo sapiens"
"83990","ENSG00000136492","","BRCA1 interacting DNA helicase 1(BRIP1)","Homo sapiens"
"83992","ENSG00000077063","","cortactin binding protein 2(CTTNBP2)","Homo sapiens"
"83998","ENSG00000134193","","regenerating family member 4(REG4)","Homo sapiens"
"83999","ENSG00000183762","","kringle containing transmembrane protein 1(KREMEN1)","Homo sapiens"
"84000","ENSG00000137747","","transmembrane serine protease 13(TMPRSS13)","Homo sapiens"
"84002","ENSG00000176597","","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5(B3GNT5)","Homo sapiens"
"84033","ENSG00000154358","","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF(OBSCN)","Homo sapiens"
"84034","ENSG00000132205","","elastin microfibril interfacer 2(EMILIN2)","Homo sapiens"
"84055","ENSG00000276545","","protocadherin gamma subfamily B, 9 pseudogene(PCDHGB9P)","Homo sapiens"
"84056","ENSG00000102781","","katanin catalytic subunit A1 like 1(KATNAL1)","Homo sapiens"
"84057","ENSG00000121211","","meiotic nuclear divisions 1(MND1)","Homo sapiens"
"84058","ENSG00000005448","","WD repeat domain 54(WDR54)","Homo sapiens"
"84059","ENSG00000164199","","adhesion G protein-coupled receptor V1(ADGRV1)","Homo sapiens"
"84060","ENSG00000127993","","RNA binding motif protein 48(RBM48)","Homo sapiens"
"84061","ENSG00000102158","","magnesium transporter 1(MAGT1)","Homo sapiens"
"84062","ENSG00000047579","","dystrobrevin binding protein 1(DTNBP1)","Homo sapiens"
"84063","ENSG00000126259","","kirre like nephrin family adhesion molecule 2(KIRREL2)","Homo sapiens"
"84064","ENSG00000167220","","haloacid dehalogenase like hydrolase domain containing 2(HDHD2)","Homo sapiens"
"84065","ENSG00000186501","","transmembrane protein 222(TMEM222)","Homo sapiens"
"84066","ENSG00000240021","","testis expressed 35(TEX35)","Homo sapiens"
"84067","ENSG00000051009","","FHF complex subunit HOOK interacting protein 1B(FHIP1B)","Homo sapiens"
"84068","ENSG00000120519","","solute carrier family 10 member 7(SLC10A7)","Homo sapiens"
"84069","ENSG00000187583","","pleckstrin homology domain containing N1(PLEKHN1)","Homo sapiens"
"84070","ENSG00000135436","","family with sequence similarity 186 member B(FAM186B)","Homo sapiens"
"84071","ENSG00000118690","","armadillo repeat containing 2(ARMC2)","Homo sapiens"
"84072","ENSG00000143452","","HORMA domain containing 1(HORMAD1)","Homo sapiens"
"84073","ENSG00000136449","","MYCBP associated protein(MYCBPAP)","Homo sapiens"
"84074","ENSG00000129646","","glutamine rich 2(QRICH2)","Homo sapiens"
"84075","ENSG00000189139","","fibrous sheath CABYR binding protein(FSCB)","Homo sapiens"
"84076","ENSG00000151005","","transketolase like 2(TKTL2)","Homo sapiens"
"84077","ENSG00000131379","","chromosome 3 open reading frame 20(C3orf20)","Homo sapiens"
"84078","ENSG00000120696","","kelch repeat and BTB domain containing 7(KBTBD7)","Homo sapiens"
"84079","ENSG00000105186","","ankyrin repeat domain 27(ANKRD27)","Homo sapiens"
"84080","ENSG00000124074","","enkurin domain containing 1(ENKD1)","Homo sapiens"
"84081","ENSG00000126653","","nuclear speckle splicing regulatory protein 1(NSRP1)","Homo sapiens"
"84083","ENSG00000121988","","zinc finger RANBP2-type containing 3(ZRANB3)","Homo sapiens"
"84084","ENSG00000222014","","RAB6C, member RAS oncogene family(RAB6C)","Homo sapiens"
"84085","ENSG00000118496","","F-box protein 30(FBXO30)","Homo sapiens"
"84086","ENSG00000243519","","immunoglobulin lambda constant/OR22-2 (pseudogene)(IGLCOR22-2)","Homo sapiens"
"84100","ENSG00000113966","","ARF like GTPase 6(ARL6)","Homo sapiens"
"84101","ENSG00000136014","","ubiquitin specific peptidase 44(USP44)","Homo sapiens"
"84102","ENSG00000136052","","solute carrier family 41 member 2(SLC41A2)","Homo sapiens"
"84103","ENSG00000138813","","chromosome 4 open reading frame 17(C4orf17)","Homo sapiens"
"84105","ENSG00000132570","","pterin-4 alpha-carbinolamine dehydratase 2(PCBD2)","Homo sapiens"
"84106","ENSG00000133246","","PML-RARA regulated adaptor molecule 1(PRAM1)","Homo sapiens"
