gene_id	Ensamble	gene_name	BPH-1-1	BPH-1-2	BPH-1-3	BPH-1-4	DU145-1	DU145-2	DU145-3	DU145-4	PC3-1	PC3-2	PC3-3	PC3-4
80019	ENSG00000165886	UBTD1	9.009684869	10.06203515	10.68585366	13.22072212	28.97427032	14.23226034	36.88479974	19.00536284	23.1738928	20.65238739	20.95906652	28.42015109
26287	ENSG00000165887	ANKRD2	1.258620287	1.024266897	0.486182488	0.863558559	14.7373217	11.27114267	10.93470416	8.799674483	0	0.078667105	0	0.041615485
144455	ENSG00000165891	E2F7	7.279712169	8.501319107	8.902307253	7.328939286	0.318094964	1.923546331	0.109426439	1.530200719	4.913506147	4.343575039	3.542947935	1.749671427
143872	ENSG00000165895	ARHGAP42	1.909577204	2.157223856	1.710873794	1.956750021	0.122772141	0.71358846	0.070908025	0.4300325	1.205902069	1.059401862	0.580843048	0.230391219
122961	ENSG00000165898	ISCA2	5.421063154	4.6471998	6.242092245	4.740644609	5.791246823	3.532702701	6.152355731	4.538521999	3.505229379	3.295468104	3.524214592	3.622668108
283310	ENSG00000165899	OTOGL	0	0.015966772	0	0	0	0	0	0.012109698	0	0	0	0.006271058
120071	ENSG00000165905	LARGE2	3.686825053	6.117307447	3.828416029	3.454895234	2.487551175	1.404778012	2.009454631	1.784755413	1.981952034	2.613746528	2.719640483	2.407249219
29763	ENSG00000165912	PACSIN3	11.96412091	10.63847805	8.710790235	13.23662032	17.00099586	12.58073576	20.23317582	14.00954398	9.769601649	11.38752476	14.39022093	13.62441416
145567	ENSG00000165914	TTC7B	0.852467574	1.519448434	1.337869558	1.188280165	3.131841963	2.045253236	2.794773951	2.403430279	4.341910117	4.591361775	5.095645455	4.258508144
91252	ENSG00000165915	SLC39A13	2.048711426	1.511103349	1.196659161	1.178809313	4.435978207	1.755282265	2.73340035	2.100356935	1.074079561	1.080149383	2.147854926	1.801425695
5702	ENSG00000165916	PSMC3	31.4645724	32.37018114	33.19669649	36.99957692	55.19134722	38.51449466	64.01919391	35.47925463	29.57212674	22.66708365	23.6135464	38.35420228
5913	ENSG00000165917	RAPSN	0.018323022	0	0.109143902	0.072388476	0.034853552	0	0	0	0.021799777	0	0.081440118	0.043601652
79841	ENSG00000165923	AGBL2	0.104409967	0.288320934	0.14519382	0.206321172	0.033119362	0.085548849	0.055643223	0.063999308	0.033149187	0.078296452	0.046427947	0.0414358
123036	ENSG00000165929	TC2N	0.774892724	0.9404092	0.904612258	0.770559001	0.09575827	0.152227724	0.025139068	0.179271375	0	0	0	0
53981	ENSG00000165934	CPSF2	19.04638815	16.98760785	19.61911397	18.20957341	1.507022303	8.872779944	0.746076456	8.165047594	6.21198305	5.731048075	3.259400035	1.222828176
341346	ENSG00000165935	SMCO2	0.221849167	0.224117411	0.220353399	0.09742592	0	0.046609254	0	0.113318425	0.234778391	0.332702714	0.109608308	0.146734076
64112	ENSG00000165943	MOAP1	5.806899088	8.42378867	7.906342415	8.135143231	11.27426726	3.244567361	12.94791652	9.088285793	4.676467232	5.386573459	2.248249968	7.223402578
122509	ENSG00000165948	IFI27L1	1.308350769	1.520710334	1.383364776	1.209231255	2.864657328	2.247721985	3.444072655	2.215061776	0.887742399	1.060168264	1.53247715	1.339783411
3429	ENSG00000165949	IFI27	0.18343532	0.750531822	0.318848172	0.480271414	0.235631992	0.078037157	0.183293703	0.210819386	0.141963635	0.051583089	0.061175108	0.163781407
145264	ENSG00000165953	SERPINA12	0	0	0	0	0	0	0	0	0	0	0	0
79789	ENSG00000165959	CLMN	0.582728487	0.888457932	0.6569196	0.688757552	1.14637941	2.906664319	1.16813787	3.944354829	0.055334594	0.052274107	0.091399244	0.063838726
29951	ENSG00000165966	PDZRN4	0	0	0	0	0	0	0	0	0	0	0	0
9152	ENSG00000165970	SLC6A5	0	0	0	0	0	0	0	0	0	0	0	0.00999181
120935	ENSG00000165972	CCDC38	0.018066699	0.009123081	0	0.035705195	0.008600117	0.076863176	0.018053626	0.062294353	0	0	0.010037442	0
4745	ENSG00000165973	NELL1	0	0	0	0	0	0	0.00773773	0.017799449	0.018443576	0.026127348	0.008604036	0.009217519
9317	ENSG00000165983	PTER	0.628531719	1.219804184	0.262862548	0.498417409	1.377117297	2.009387011	0.72721692	2.661321185	0.80741153	0.809277197	0.615909104	0.344577949
389941	ENSG00000165985	C1QL3	0	0	0	0	0	0	0	0	0	0	0	0
783	ENSG00000165995	CACNB2	0	0.008774529	0	0	0	0	0.004338745	0	0	0	0	0
9200	ENSG00000165996	HACD1	0.514070758	0.932436344	0.696278368	0.611781512	6.447866943	5.180357262	5.790518972	5.34413783	1.210190093	1.261538713	1.129847658	1.488188484
221079	ENSG00000165997	ARL5B	3.947513082	4.60704432	4.090973808	4.006942764	1.054808032	2.309062753	0.594371081	1.698710778	1.1052318	0.750145525	0.370668379	0.246768462
56935	ENSG00000166002	SMCO4	0.76057764	0.560705514	0.980038096	0.771754203	2.073320737	1.943387724	2.649712255	1.70098556	0.709739702	0.647373046	0.845429367	0.807539406
85459	ENSG00000166004	CEP295	5.005349628	4.35341459	5.27151584	6.674535679	0.09739807	0.338695871	0.056253029	0.299978901	0.554505612	0.345389747	0.153596986	0.054833037
3747	ENSG00000166006	KCNC2	0	0	0	0	0	0	0	0	0	0	0	0
79101	ENSG00000166012	TAF1D	3.70926706	3.655993037	3.770868035	3.366241134	1.15870037	3.356592046	0.818461282	1.85409181	1.067912855	1.015866613	0.792757852	0.556125724
25841	ENSG00000166016	ABTB2	6.882942467	6.350417398	6.218466928	7.691068189	26.49914668	19.92966232	34.5025009	20.43280364	6.017617829	5.613448061	6.761437829	9.433310581
27291	ENSG00000166024	R3HCC1L	7.023877403	7.178012618	9.078707276	7.111842229	1.383147754	5.694915335	0.627479367	6.121121788	1.633770458	2.014295764	1.408952323	0.470680213
154810	ENSG00000166025	AMOTL1	21.60145339	25.29451276	22.55657233	24.35976135	5.294720781	6.4471605	3.538315923	7.424746938	6.519347753	6.571452962	7.387040404	5.842666277
5654	ENSG00000166033	HTRA1	4.572047914	7.089941371	4.087107386	6.143292339	11.61558105	5.900121436	15.09904921	10.35148689	21.4746276	21.495585	19.51511587	23.62142486
3990	ENSG00000166035	LIPC	0	0	0.009402181	0	0.045034019	0.035793621	0.09457602	0.03263913	0.011265763	0	0	0
9702	ENSG00000166037	CEP57	5.633323444	4.980233223	4.657080061	4.40391778	0.49623175	1.767501485	0.255639922	1.102600215	1.241830677	0.807932553	0.574218453	0.228415049
255394	ENSG00000166046	TCP11L2	2.007045666	2.840229643	1.431849122	1.935718236	0.378919172	0.534606173	0.175080039	0.778033799	0.606883504	0.904770406	1.248255725	0.255990759
139135	ENSG00000166049	PASD1	0	0	0	0	0	0	0	0	0	0	0	0
161742	ENSG00000166068	SPRED1	5.626887375	5.315557338	7.335954495	6.052641348	1.567225438	5.122392675	1.370270982	4.642433061	13.6650005	12.59918001	8.184788285	4.090039521
145942	ENSG00000166069	TMCO5A	0	0	0	0	0	0	0	0	0	0	0	0
11245	ENSG00000166073	GPR176	5.667813459	7.060725899	4.72353226	4.565937973	9.343691848	8.256334608	12.11110494	7.901475468	5.685990408	3.824979754	5.621594775	7.968827048
83700	ENSG00000166086	JAM3	0.787733042	0.945010168	1.005971215	0.813019244	0.013384278	0.006646237	0	0	0.083740039	0.110754617	0.039088847	0.10047006
64806	ENSG00000166090	IL25	0	0	0	0	0	0	0	0	0	0	0	0
116173	ENSG00000166091	CMTM5	0	0	0.033345624	0	0	0	0	0	0	0	0	0
112937	ENSG00000166105	GLB1L3	0	0.013059865	0	0	0	0	0	0	0	0	0.00478796	0
170689	ENSG00000166106	ADAMTS15	2.297863874	2.009558418	1.657836782	1.592564938	12.75980849	7.749334632	13.35392478	10.90513217	4.464460582	4.886228569	5.921653085	5.348414739
55530	ENSG00000166111	SVOP	0	0	0	0	0	0	0	0	0.009321702	0.008810982	0	0
219938	ENSG00000166118	SPATA19	0	0	0	0	0	0	0	0	0	0	0	0
84706	ENSG00000166123	GPT2	4.359186152	4.431573127	4.346170878	2.264745623	18.86673672	12.20765855	17.81335859	11.94040944	4.417775093	4.161111846	4.973769375	5.797903953
81693	ENSG00000166126	AMN	0.020620164	0.020835671	0	0.010185316	0.235462829	0.194958579	0.185447186	0.094798339	0.012272339	0.023199917	0.045847291	0.049091717
51762	ENSG00000166128	RAB8B	3.323967272	5.192556009	5.959670695	7.166136465	0.747764862	2.499934036	0.679136617	1.574447885	2.162101093	1.612529087	1.180433828	0.644747884
121457	ENSG00000166130	IKBIP	8.982387491	6.019858249	10.39834876	9.534153823	3.128681514	5.276221224	2.656136807	4.806897983	2.954856469	1.969598954	1.946456224	1.934617263
27079	ENSG00000166133	RPUSD2	5.34096249	5.0719017	5.45651374	5.201418219	7.013220807	4.86181453	7.929063195	4.945682617	7.285560521	7.105822209	7.056254884	9.064775144
55662	ENSG00000166135	HIF1AN	8.13092848	8.993504636	9.094862781	9.098584392	13.03777965	10.63749213	12.9644656	11.90378731	5.129998759	5.082959494	6.367967697	9.387118186
	ENSG00000166136	NDUFB8	9.344187256	8.05625892	8.626847541	8.426937246	28.27366654	10.09602863	18.50081124	11.37664017	6.295346998	6.746700067	6.840850339	7.099318008
84936	ENSG00000166140	ZFYVE19	1.672113433	2.593168062	1.621955345	2.06641857	4.08139707	2.585357729	4.654858566	2.930794673	3.442330353	3.572768577	4.003219957	4.51366583
54866	ENSG00000166143	PPP1R14D	0	0	0	0	0	0	0	0	0.072549822	0	0	0
6692	ENSG00000166145	SPINT1	10.44098273	17.78848221	11.24634497	14.41246499	1.329075058	0.808824784	1.273590184	1.274206871	5.186544119	5.665624106	9.082700664	4.998735478
2200	ENSG00000166147	FBN1	3.516436452	2.29200057	2.663200708	2.134625515	0.218773092	0.632925687	0.172308116	0.761641675	6.521562515	8.667135963	9.313212025	4.560411473
552	ENSG00000166148	AVPR1A	0	0	0	0	0	0	0	0	0	0	0	0
123970	ENSG00000166152	C16orf78	0	0	0	0	0	0	0	0	0	0	0	0
120863	ENSG00000166153	DEPDC4	0.343302962	0.693622117	0.511468718	0.381568682	0.381097056	0.649103588	0.371626543	0.641135929	0.510917666	0.418308152	0.349788874	0.15325193
654429	ENSG00000166159	LRTM2	0.015493483	0	0	0.020409873	0	0	0.005159924	0	0	0	0	0
728458	ENSG00000166160	OPN1MW2	0	0	0	0	0	0	0	0	0	0	0	0
29117	ENSG00000166164	BRD7	15.34447673	18.63185877	16.12609389	14.88670283	5.684791019	11.18798813	4.141789799	9.736922229	7.410561801	6.484440851	5.770429338	4.355690867
1152	ENSG00000166165	CKB	4.538135856	6.834294257	4.912230795	6.038311411	21.3834393	11.15761211	21.55714346	13.53951101	14.71221353	16.34809454	18.16282909	18.02174868
115708	ENSG00000166166	TRMT61A	8.104338748	5.317728309	8.029947885	7.24161192	33.09497291	23.28608301	37.63243865	21.3677246	19.2508105	16.7117102	13.9541426	25.51429923
8945	ENSG00000166167	BTRC	5.916078251	6.968179316	7.158065623	7.409401063	1.640795713	2.645310525	0.888625775	2.686037478	2.679318569	2.817818373	3.092113042	2.343263703
27343	ENSG00000166169	POLL	1.726769216	2.120456964	1.799975055	1.886881817	3.268702393	2.38240217	4.231302826	2.769937508	1.220462265	1.201015393	1.458193014	1.32197558
9529	ENSG00000166170	BAG5	4.691145324	3.883192475	4.864774208	5.114606552	2.310519367	7.121440217	1.522935825	5.052982681	6.563336961	6.746635423	6.54676822	4.723446597
25911	ENSG00000166171	DPCD	3.735075662	4.998404861	2.842645829	3.186997287	4.430974388	3.210137679	4.774324398	4.153274911	3.118687713	4.364757126	4.502194683	4.186501391
55323	ENSG00000166173	LARP6	4.199650605	5.858881422	5.035386248	5.048198349	20.66530582	13.52759448	22.47085908	14.98533366	7.654940626	8.255082562	9.825275795	11.76049148
8539	ENSG00000166181	API5	29.38295829	15.36560234	17.18256783	25.6178819	1.172049786	5.778333514	0.607621132	6.056775988	4.99365692	5.296248874	3.734871743	1.883956106
374569	ENSG00000166183	ASPG	0.025626584	0.017260157	0	0.042195869	0	0	0	0	0	0	0	0
57567	ENSG00000166188	ZNF319	5.311016222	6.58226704	5.696665443	5.625876576	9.794492735	5.305749001	10.2992933	7.205043523	4.155790956	4.203107111	4.047218061	5.214353333
79803	ENSG00000166189	HPS6	10.50306492	11.27837639	9.67838054	12.16684005	12.64960717	8.10110586	13.82209876	8.919562344	8.715611975	8.536545017	8.109678535	10.02587719
123228	ENSG00000166192	SENP8	0.386188407	0.476839912	0.494401711	0.373077065	0.163322527	0.535489769	0.051451758	0.503021388	0.091964257	0.096531433	0.104936806	0.06130132
9221	ENSG00000166197	NOLC1	52.67417775	60.91296521	54.02258854	46.67103386	34.1745377	62.29519516	22.9181432	50.9257443	26.87747412	32.02001585	21.95355552	28.80795593
221120	ENSG00000166199	ALKBH3	4.293928794	2.954144904	3.379582124	3.522759218	5.63731576	3.802557801	5.518071183	3.623103029	2.692081967	3.020065761	4.446655407	2.950514607
9318	ENSG00000166200	COPS2	12.83517623	9.135071003	14.49998768	12.22740272	1.570146057	2.333785148	1.097031678	1.238827575	2.384532897	1.227366455	0.754396134	1.354472222
2562	ENSG00000166206	GABRB3	0	0	0	0	0	0	0.002892561	0	0.098228925	0.102564229	0.054701475	0.043076736
121599	ENSG00000166211	SPIC	0	0	0	0	0	0	0	0	0	0	0	0
219793	ENSG00000166220	TBATA	0	0	0	0	0	0	0	0	0	0.068768841	0	0
8879	ENSG00000166224	SGPL1	9.102787251	10.02367957	7.697516245	7.701245207	35.60441495	27.57270766	28.04603129	28.56001877	15.1067216	17.15434995	17.69641406	17.09105188
10818	ENSG00000166225	FRS2	3.531397692	1.546353568	3.945511348	3.986225655	0.059367319	0.456158276	0.087280225	0.377649952	0.425896113	0.322813185	0.184939596	0.128741407
10576	ENSG00000166226	CCT2	84.42210695	60.40797601	85.58287294	70.4739213	46.04484988	59.99986618	28.66224281	46.4039566	49.78233215	47.67552571	41.7498768	47.6244593
5092	ENSG00000166228	PCBD1	10.57910501	16.97829758	9.629196153	8.284723301	79.21700854	66.13053291	101.3260104	62.90622745	102.2808237	101.6391212	121.1710294	143.8380394
25820	ENSG00000166233	ARIH1	1.646397945	1.683756704	1.944433243	1.818251013	0.56010754	1.660989486	0.44846816	1.586312128	0.735749041	0.728039892	0.644279505	0.405409612
146562	ENSG00000166246	C16orf71	0.058699809	0.059296165	0.049971368	0.05799386	0.063830581	0.063423298	0.108927509	0.00964222	0.029953189	0.028292803	0.027960761	0.049916906
79827	ENSG00000166250	CLMP	1.275729278	1.163044971	2.894805509	2.254371795	1.125058794	2.647486105	1.046742434	2.670083863	12.70675935	12.69237662	12.01292015	7.161185449
55800	ENSG00000166257	SCN3B	0.034288846	0.079177992	0.058385274	0.067752947	0.051270573	0.05557203	0.08810142	0.281483019	0.03499365	0.016526929	0.021780926	0.034988979
1353	ENSG00000166260	COX11	2.547467444	1.843733565	1.947622039	2.425641244	2.940811308	3.33271283	2.599791583	2.815386274	2.787280813	2.437647599	1.895811067	1.926889193
7753	ENSG00000166261	ZNF202	1.943793336	1.419370172	1.957781564	1.64417103	4.581722643	3.830096092	3.748304053	3.691914606	2.086920136	2.00987167	1.736080505	2.322076195
196951	ENSG00000166262	FAM227B	0.185101002	0.207777681	0.163429392	0.176106423	0.150033928	0.220369142	0.102753946	0.252127506	0.048976314	0.069400032	0.060960548	0.065290436
252983	ENSG00000166263	STXBP4	0.776275749	0.692728188	0.941311649	0.949100867	0.11079546	0.247687585	0.071102526	0.17842947	0.408204379	0.334697577	0.179764336	0.073157709
116159	ENSG00000166265	CYYR1	0	0	0	0	0	0	0	0	0	0	0	0
8065	ENSG00000166266	CUL5	8.622323103	7.918706837	9.433926487	7.228028416	0.517388135	1.468750758	0.331645036	0.819704683	1.336824745	0.683077966	0.667203247	0.495984631
196446	ENSG00000166268	MYRFL	0.041462317	0.069807658	0.109807383	0.109224409	0	0	0.069042711	0.031764412	0.049362447	0.093268221	0.046078953	0.065797336
54838	ENSG00000166272	WBP1L	6.577906422	7.694920968	6.541677029	8.075117842	9.738845268	6.752480773	11.54338126	7.362384626	9.67271711	9.726766473	10.46732897	13.68399737
	ENSG00000166275	BORCS7	2.813274825	2.766790868	2.794319675	3.239674947	5.814726493	6.887013301	5.678094888	6.659209849	1.353115314	1.068731565	0.683409996	1.619060822
717	ENSG00000166278	C2	0.006517511	0.039487889	0.012942992	0.025748628	0.16736854	0.049273308	0.266901766	0.292005053	0.116344639	0.109910334	0.238970386	0.209395555
79156	ENSG00000166289	PLEKHF1	2.571505283	2.150898043	1.853828775	2.335731242	3.420318097	1.790661747	2.403765337	1.970249313	1.695426994	1.617232283	1.459917104	2.616842107
55273	ENSG00000166292	TMEM100	0	0	0	0	0	0	0	0	0.026440423	0	0	0
119504	ENSG00000166295	ANAPC16	3.86836651	4.453767741	4.192877902	4.483793871	9.465979625	6.640105883	8.925690444	8.618452671	2.598745651	2.495552033	2.578326216	3.08716761
6609	ENSG00000166311	SMPD1	1.24383812	2.067845613	2.135048164	2.147584688	0.930743416	0.81630026	1.381651533	0.881303682	1.214922859	1.188492004	1.865821191	1.559767128
322	ENSG00000166313	APBB1	0.718803279	1.031914979	0.617330309	0.656775777	3.671772194	2.48320664	4.266315062	2.633602011	1.499278233	1.562266698	1.796222447	2.052367447
79933	ENSG00000166317	SYNPO2L	0	0.228751854	0.035514744	0.105963945	0.079380655	0.045067602	0.107172253	0.123273518	0.056753211	0.053616369	0.026495724	0.056741436
25961	ENSG00000166321	NUDT13	0.873988697	0.973488369	0.400656387	0.686371804	1.13014217	1.398305523	1.253994267	1.390800259	1.280708206	1.714008099	1.868225977	1.093792105
160140	ENSG00000166323	C11orf65	0.083876375	0.155358758	0.180522693	0.165750753	0	0.37008089	0.02793856	0.160670821	0.049937047	0.047168903	0.077697404	0.049922434
54765	ENSG00000166326	TRIM44	21.69596797	20.30230715	20.90264165	20.061725	7.68316881	21.03997395	3.881194224	19.77233572	9.254820763	9.10938582	7.489354283	4.270841932
101927581	ENSG00000166329	CCDC182	0	0	0	0	0	0	0	0	0	0	0	0
3611	ENSG00000166333	ILK	10.93287836	10.94797201	8.891967501	9.775834733	26.49729317	18.52775357	28.96705665	17.89744338	10.57311667	10.07826631	10.86529309	14.16518068
6881	ENSG00000166337	TAF10	5.827336209	5.416367736	6.410592716	5.807546357	12.95944359	8.143669993	13.35536353	8.994540746	4.427038639	4.267978857	5.338188082	4.880135306
1200	ENSG00000166340	TPP1	9.292694636	12.99629413	10.31424539	12.11156134	9.027089783	11.63815483	6.373120052	13.92458549	6.641077961	6.89735627	8.251999571	5.599196982
8642	ENSG00000166341	DCHS1	0.042172255	0.0426007	0.029916843	0.01785387	0.028664477	0.005692982	0.054178486	0.034622732	0.043039101	0	0.006693804	0
81832	ENSG00000166342	NETO1	0.440665822	0.387108474	0.589939248	0.520551026	0.009119681	0	0	0	0	0.021555019	0.01064384	0.022805532
118490	ENSG00000166343	MSS51	0.31187382	0.120027092	0.11800459	0.205415393	0.042399053	0.126356935	0.059357443	0.085347769	0.530455851	0.434304822	0.214592407	0.424305605
1528	ENSG00000166347	CYB5A	1.242807746	1.582082972	1.21228788	1.062692655	3.075716198	2.386794843	2.929220548	2.2674023	3.516759471	3.81122924	3.803618829	3.37693008
159195	ENSG00000166348	USP54	2.720147652	3.458044833	2.66554027	3.386397552	1.906467199	3.016067196	0.962265467	3.498625261	6.303358827	6.765873222	7.26978759	5.639607766
5896	ENSG00000166349	RAG1	0.109560799	0.227515101	0.126961128	0.174393588	0.005794485	0.011509052	0	0.020989519	0.043483428	0.068464387	0.074425851	0.014490234
317754	ENSG00000166351	POTED	0	0	0	0	0	0	0	0	0	0.045474441	0	0
119710	ENSG00000166352	C11orf74	1.368428774	1.506699848	1.618827387	1.640618686	0.907073825	1.526299458	0.921828678	1.113265755	1.830628276	1.435395168	1.008362354	0.841967277
126248	ENSG00000166359	WDR88	0	0	0	0	0	0.022293544	0.047146954	0	0	0	0	0.056163495
144124	ENSG00000166363	OR10A5	0	0	0	0	0	0	0.061483386	0	0	0	0	0.073241674
120776	ENSG00000166368	OR2D2	0	0	0	0.115433583	0	0	0.058381521	0	0	0	0	0
374868	ENSG00000166377	ATP9B	0.510987587	0.442472198	0.423434697	0.513504109	0.875189055	0.792267216	0.711916233	0.812105168	0.907360071	0.80463666	0.694569121	0.778619131
8495	ENSG00000166387	PPFIBP2	0.088121301	0.133538869	0.155164622	0.261193413	0.278232338	0.276445372	0.408256682	0.276214385	0.190764474	0.238785872	0.218170335	0.243189138
80168	ENSG00000166391	MOGAT2	0	0	0	0	0	0	0	0	0	0	0.009939145	0
51700	ENSG00000166394	CYB5R2	0.074156705	0.129857	0.054017173	0.08303941	1.284262159	0.911432738	1.447461994	0.892067286	0.541537439	0.889721036	1.099086658	0.623855584
8710	ENSG00000166396	SERPINB7	3.524870707	12.47096001	2.764813324	4.080379287	0.187132916	0.500577802	0.090697675	0.243408611	12.71625945	14.56541888	14.64651592	7.635864286
9710	ENSG00000166398	KIAA0355	2.613279055	3.437598375	2.656440545	2.884211809	4.862531707	5.271001795	3.2228124	5.746522129	1.960097709	1.686494749	2.061241549	1.347828852
5271	ENSG00000166401	SERPINB8	1.920416205	1.584845698	1.685819856	2.077726047	0.920094561	2.263068222	0.905417538	1.422172214	2.012721784	2.045932772	1.510778603	1.770943866
7275	ENSG00000166402	TUB	6.096328621	6.447015093	5.694479574	5.749707856	3.867193282	1.332548202	3.041503509	1.639789362	0.020595327	0.038904037	0.028833137	0.06176721
79608	ENSG00000166405	RIC3	0.014057425	0.02485214	0	0.010415483	0.133766468	0.232588418	0.063212637	0.214079175	0	0	0.003904991	0
4004	ENSG00000166407	LMO1	0.130659	0.021992813	0.043266451	0.365786091	0.538776905	0.247069737	0.478736318	0.375441789	0	0	0	0
3419	ENSG00000166411	IDH3A	8.252487721	7.172207786	8.627817673	6.777453187	3.947836948	5.723500117	2.83680982	5.134021738	3.86228288	2.867834775	3.353192001	2.863086916
256764	ENSG00000166415	WDR72	0.006778907	0	0	0.006696873	0	0	0	0	0.209858387	0.266882711	0.177087031	0.072633068
1381	ENSG00000166426	CRABP1	0	0	0	0	0.638898703	0.074682671	0.513060508	0.136201779	0.141082803	0.222133995	0.219511727	0
122618	ENSG00000166428	PLD4	0	0	0	0	0.102316264	0.054218612	0.064466829	0.049431984	0	0	0	0.017065707
84460	ENSG00000166432	ZMAT1	0	0	0	0.007793399	0.015013251	0.029834912	0.011824735	0.058937733	0.02818052	0	0	0
143570	ENSG00000166435	XRRA1	0.571063994	0.573630153	0.921719911	0.743721462	0.280952156	0.291414168	0.295039301	0.391550359	0.602648614	0.591219133	0.559025532	0.482820831
9866	ENSG00000166436	TRIM66	0.734917222	0.858196898	0.686792063	0.839299296	1.526406223	1.553949409	0.552740377	1.970791768	0.50335683	1.066596534	1.225346912	0.785503463
254225	ENSG00000166439	RNF169	6.618133103	8.94928469	8.790979514	7.85735519	1.935303116	11.37192092	0.817700284	10.48233595	5.53367738	5.48681952	5.033781045	1.456517086
6157	ENSG00000166441	RPL27A	34.24653854	30.45834336	35.68465164	34.65841086	44.42627469	28.41832295	49.04072893	30.9156622	27.59607979	28.9910206	30.25580506	35.18861871
6764	ENSG00000166444	ST5	3.239678745	4.285283966	2.730936621	2.813314053	0.758735525	0.580840004	0.561664213	0.4607171	0.560288328	0.455790437	0.481918838	0.531679128
124359	ENSG00000166446	CDYL2	0.725773046	1.614324402	1.011757788	0.962357774	0.054521052	0.084264516	0.0699753	0.197554528	1.129403314	1.145711255	1.153478858	0.378941651
222865	ENSG00000166448	TMEM130	0	0	0.00581967	0	0.050172173	0.066465554	0.040977816	0.053864639	0	0	0	0
283659	ENSG00000166450	PRTG	0.325629004	0.227742814	0.398071476	0.358838499	0.854055132	1.326129823	0.529786623	1.410593721	0.159052895	0.215996817	0.227383064	0.119275351
55839	ENSG00000166451	CENPN	6.920797549	7.769736444	7.228915581	6.142872488	5.140768437	7.271113618	4.985840934	6.196357714	4.226285367	3.025818343	2.903412698	3.614422491
56672	ENSG00000166452	AKIP1	2.502228285	2.661430519	3.374428759	2.994743904	3.687530483	2.759888196	4.289154423	4.921527023	1.40481068	1.590259632	1.435898745	1.695219746
23300	ENSG00000166454	ATMIN	5.643493821	7.411268557	7.134520602	7.219217374	1.870962793	4.190357165	1.2648925	5.010153011	3.726595503	3.298949962	3.2966813	2.575238918
123775	ENSG00000166455	C16orf46	0.762998864	0.42473611	0.5103942	0.723058895	0.5333877	0.441640863	0.217826853	0.5189816	0.185394214	0.280221157	0.259619392	0.389262586
440026	ENSG00000166471	TMEM41B	2.122786965	2.467139459	2.637145852	2.845876856	1.67429572	2.794252878	1.276447607	2.713143988	1.051216634	1.007171545	1.183269007	0.46217177
123169	ENSG00000166477	LEO1	39.00344572	29.55201005	44.67843574	41.52892552	4.06041982	12.53169242	2.410087814	11.064296	7.706887161	7.837180454	4.285026618	1.668775302
7702	ENSG00000166478	ZNF143	2.553574567	2.72960788	3.412832232	2.731215925	0.668745508	2.576578619	0.304322709	2.4680755	1.757233019	1.853295019	1.27599224	0.567069994
54495	ENSG00000166479	TMX3	5.102934501	4.173229481	6.910465406	5.30066367	0.772750094	2.254982526	0.38977291	1.616830371	2.641887761	1.855658591	1.087518499	0.593769284
4239	ENSG00000166482	MFAP4	0	0	0	0.036745419	0.017705832	0.035167464	0.05575293	0	0	0	0	0
7465	ENSG00000166483	WEE1	4.920263096	5.975802939	4.697034058	4.256219177	0.821906952	2.175930916	0.622753587	2.004298326	1.236710121	1.149872162	1.312590785	0.598738594
5598	ENSG00000166484	MAPK7	0.750221964	0.921446605	0.702021303	0.908954047	1.739540949	1.194544611	1.791254809	1.3250839	1.029547697	0.937084635	0.838295346	1.283226265
5579	ENSG00000166501	PRKCB	0.164850767	0.064464076	0.110919221	0.120835094	0.040477674	0.050274248	0	0.012222892	0	0	0.005908396	0
50810	ENSG00000166503	HDGFL3	5.609022343	5.514827168	5.783610435	5.382256232	2.031313607	4.086164899	1.919477651	3.639267788	2.202216842	1.536062644	1.355369632	1.183578842
	ENSG00000166507	NDST2	1.895956875	2.885173643	2.34403446	2.307885563	5.084818603	3.76640599	5.347777294	4.302805989	10.32468789	9.204873333	9.870344122	10.49462598
4176	ENSG00000166508	MCM7	32.13990113	29.4055339	21.41116397	25.12240926	25.38321208	19.61764571	25.81102457	14.73711758	38.50973703	29.80412174	24.63674267	26.53455148
10143	ENSG00000166509	CLEC3A	0	0	0	0	0	0	0	0	0	0	0	0
80323	ENSG00000166510	CCDC68	0.634397099	0.809914323	0.512398777	0.461469224	0.338301087	0.639300799	0.1393174	0.424637538	0.290502492	0.282284983	0.069742848	0.091286434
26253	ENSG00000166523	CLEC4E	0.107021293	0.123563958	0.182230322	0.105734208	0.145469624	0.086724856	0	0	0	0	0	0
7551	ENSG00000166526	ZNF3	1.270340756	1.499352549	1.240956662	1.300648553	1.926833566	1.720226655	1.901956186	1.806901668	2.176369243	2.357816132	2.404679853	2.530411913
338339	ENSG00000166527	CLEC4D	0.1199268	0	0.059568881	0.059237761	0	0	0	0	0	0	0	0.035689655
7589	ENSG00000166529	ZSCAN21	1.862382378	1.992108456	2.019083874	1.779869633	3.532597207	3.061087223	4.086790633	3.301512148	1.56519725	2.286417428	1.853648469	1.941716783
57494	ENSG00000166532	RIMKLB	4.29548282	1.402921146	1.390678719	1.420891629	2.005610218	2.384781991	1.931292542	2.894686538	0.013590166	0.025678034	0.00845886	0.013586189
144568	ENSG00000166535	A2ML1	0.059332893	0.531937774	0.029467693	0.65211577	0.014112799	0.007007999	0	0	0	0.008343481	0	0
