"Entrez_ID"	"Gene_symbol"	"Gene_name"	"mRNA_size"	"Frag_count"	"FPM"	"FPKM"
3021	"H3F3B"	"H3 histone family member 3B"	3160	11155	473.0135889	149.6878446
3024	"HIST1H1A"	"histone cluster 1 H1 family member a"	648	0	0	0
3026	"HABP2"	"hyaluronan binding protein 2"	3657	14	0.593652196	0.162333113
3028	"HSD17B10"	"hydroxysteroid 17-beta dehydrogenase 10"	1115	2557	108.4263332	97.24334815
3029	"HAGH"	"hydroxyacylglutathione hydrolase"	5975	916	38.8418151	6.500722192
3030	"HADHA"	"hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha"	3811	6770	287.0732404	75.32753618
3032	"HADHB"	"hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta"	4280	4397	186.4491932	43.56289561
3033	"HADH"	"hydroxyacyl-CoA dehydrogenase"	3055	2054	87.09725787	28.50974071
3034	"HAL"	"histidine ammonia-lyase"	5146	6	0.25442237	0.049440802
3035	"HARS"	"histidyl-tRNA synthetase"	8436	1068	45.28718179	5.368324063
3036	"HAS1"	"hyaluronan synthase 1"	2241	0	0	0
3037	"HAS2"	"hyaluronan synthase 2"	4190	1	0.042403728	0.010120222
3038	"HAS3"	"hyaluronan synthase 3"	5289	55	2.332205055	0.440953877
3039	"HBA1"	"hemoglobin subunit alpha 1"	835	10	0.424037283	0.507829081
3040	"HBA2"	"hemoglobin subunit alpha 2"	856	18	0.763267109	0.891667183
3042	"HBM"	"hemoglobin subunit mu"	916	2	0.084807457	0.09258456
3043	"HBB"	"hemoglobin subunit beta"	1179	4	0.169614913	0.14386337
3045	"HBD"	"hemoglobin subunit delta"	1062	1	0.042403728	0.039928181
3046	"HBE1"	"hemoglobin subunit epsilon 1"	928	1	0.042403728	0.045693673
3047	"HBG1"	"hemoglobin subunit gamma 1"	808	2	0.084807457	0.104959723
3048	"HBG2"	"hemoglobin subunit gamma 2"	2241	2	0.084807457	0.037843577
3049	"HBQ1"	"hemoglobin subunit theta 1"	536	10	0.424037283	0.791114333
3050	"HBZ"	"hemoglobin subunit zeta"	755	0	0	0
3052	"HCCS"	"holocytochrome c synthase"	2335	705	29.89462843	12.80283873
3053	"SERPIND1"	"serpin family D member 1"	2553	26	1.102496935	0.431843688
3054	"HCFC1"	"host cell factor C1"	9004	3553	150.6604465	16.7326129
3055	"HCK"	"HCK proto-oncogene, Src family tyrosine kinase"	3092	0	0	0
3059	"HCLS1"	"hematopoietic cell-specific Lyn substrate 1"	5093	3	0.127211185	0.024977653
3060	"HCRT"	"hypocretin neuropeptide precursor"	577	0	0	0
3061	"HCRTR1"	"hypocretin receptor 1"	2558	0	0	0
3062	"HCRTR2"	"hypocretin receptor 2"	1964	0	0	0
3064	"HTT"	"huntingtin"	18128	2007	85.10428264	4.694631655
3065	"HDAC1"	"histone deacetylase 1"	3963	2351	99.69116517	25.15547948
3066	"HDAC2"	"histone deacetylase 2"	15461	3146	133.4021291	8.62829889
3067	"HDC"	"histidine decarboxylase"	3956	14	0.593652196	0.15006375
3068	"HDGF"	"heparin binding growth factor"	3745	9653	409.323189	109.2985818
3069	"HDLBP"	"high density lipoprotein binding protein"	12182	15414	653.6110676	53.65383907
3070	"HELLS"	"helicase, lymphoid specific"	10148	1042	44.18468486	4.354028859
3071	"NCKAP1L"	"NCK associated protein 1 like"	10596	37	1.568937946	0.148068889
3073	"HEXA"	"hexosaminidase subunit alpha"	12611	1796	76.15709598	6.038941874
3074	"HEXB"	"hexosaminidase subunit beta"	4977	3631	153.9679374	30.93589258
3075	"CFH"	"complement factor H"	8145	0	0	0
3077	"HFE"	"homeostatic iron regulator"	5675	2	0.084807457	0.014944045
3078	"CFHR1"	"complement factor H related 1"	2197	1	0.042403728	0.019300741
3080	"CFHR2"	"complement factor H related 2"	1245	0	0	0
3081	"HGD"	"homogentisate 1,2-dioxygenase"	2983	1549	65.68337509	22.01923402
3082	"HGF"	"hepatocyte growth factor"	8897	497	21.07465295	2.368736984
3083	"HGFAC"	"HGF activator"	2847	8	0.339229826	0.119153434
3084	"NRG1"	"neuregulin 1"	9456	0	0	0
3087	"HHEX"	"hematopoietically expressed homeobox"	2525	120	5.088447393	2.01522669
3090	"HIC1"	"HIC ZBTB transcriptional repressor 1"	7693	48	2.035378957	0.264575453
3091	"HIF1A"	"hypoxia inducible factor 1 alpha subunit"	5151	4859	206.0397157	39.9999448
3092	"HIP1"	"huntingtin interacting protein 1"	8953	1811	76.7931519	8.577365341
3093	"UBE2K"	"ubiquitin conjugating enzyme E2 K"	5245	2908	123.3100418	23.5100175
3094	"HINT1"	"histidine triad nucleotide binding protein 1"	1936	4508	191.156007	98.73760695
3096	"HIVEP1"	"human immunodeficiency virus type I enhancer binding protein 1"	10979	817	34.643846	3.155464614
3097	"HIVEP2"	"human immunodeficiency virus type I enhancer binding protein 2"	9774	362	15.35014963	1.570508454
3098	"HK1"	"hexokinase 1"	4940	3421	145.0631544	29.36501102
3099	"HK2"	"hexokinase 2"	6064	4324	183.353721	30.23643157
3101	"HK3"	"hexokinase 3"	3290	0	0	0
3104	"ZBTB48"	"zinc finger and BTB domain containing 48"	4503	408	17.30072113	3.842043334
3105	"HLA-A"	"major histocompatibility complex, class I, A"	33433	3744	158.7595586	4.74858848
3106	"HLA-B"	"major histocompatibility complex, class I, B"	16470	11260	477.4659803	28.99004131
3107	"HLA-C"	"major histocompatibility complex, class I, C"	17949	7831	332.0635961	18.50039535
3108	"HLA-DMA"	"major histocompatibility complex, class II, DM alpha"	20197	473	20.05696347	0.993066469
3109	"HLA-DMB"	"major histocompatibility complex, class II, DM beta"	38632	94	3.985950458	0.10317743
3110	"MNX1"	"motor neuron and pancreas homeobox 1"	3213	241	10.21929851	3.180609559
3111	"HLA-DOA"	"major histocompatibility complex, class II, DO alpha"	28081	8	0.339229826	0.012080404
3112	"HLA-DOB"	"major histocompatibility complex, class II, DO beta"	11148	11	0.466441011	0.04184078
3113	"HLA-DPA1"	"major histocompatibility complex, class II, DP alpha 1"	45987	652	27.64723083	0.601196661
3115	"HLA-DPB1"	"major histocompatibility complex, class II, DP beta 1"	21262	1665	70.60220757	3.320581675
3117	"HLA-DQA1"	"major histocompatibility complex, class II, DQ alpha 1"	6518	3	0.127211185	0.019516905
3118	"HLA-DQA2"	"major histocompatibility complex, class II, DQ alpha 2"	13217	0	0	0
3119	"HLA-DQB1"	"major histocompatibility complex, class II, DQ beta 1"	8202	269	11.40660291	1.390709937
3120	"HLA-DQB2"	"major histocompatibility complex, class II, DQ beta 2"	16234	4	0.169614913	0.010448128
3122	"HLA-DRA"	"major histocompatibility complex, class II, DR alpha"	8960	739	31.33635519	3.497361071
3123	"HLA-DRB1"	"major histocompatibility complex, class II, DR beta 1"	10643	517	21.92272752	2.059825943
3125	"HLA-DRB3"	"major histocompatibility complex, class II, DR beta 3"	1591	0	0	0
3126	"HLA-DRB4"	"major histocompatibility complex, class II, DR beta 4"	2775	0	0	0
3127	"HLA-DRB5"	"major histocompatibility complex, class II, DR beta 5"	1260	305	12.93313712	10.26439454
3131	"HLF"	"HLF, PAR bZIP transcription factor"	6556	61	2.586627425	0.394543536
3133	"HLA-E"	"major histocompatibility complex, class I, E"	20825	2111	89.51427038	4.29840434
3134	"HLA-F"	"major histocompatibility complex, class I, F"	27966	664	28.15607557	1.006796666
3135	"HLA-G"	"major histocompatibility complex, class I, G"	14395	187	7.929497187	0.550850794
3140	"MR1"	"major histocompatibility complex, class I-related"	9348	705	29.89462843	3.197970521
3141	"HLCS"	"holocarboxylase synthetase"	7889	1471	62.37588429	7.906690872
3142	"HLX"	"H2.0 like homeobox"	2311	5	0.212018641	0.091743246
3145	"HMBS"	"hydroxymethylbilane synthase"	4247	1218	51.64774103	12.16099389
3146	"HMGB1"	"high mobility group box 1"	7723	14616	619.7728924	80.25027741
3148	"HMGB2"	"high mobility group box 2"	2775	8553	362.6790879	130.6951668
3149	"HMGB3"	"high mobility group box 3"	3967	3127	132.5964583	33.42486975
3150	"HMGN1"	"high mobility group nucleosome binding domain 1"	5102	10926	463.3031351	90.80814094
3151	"HMGN2"	"high mobility group nucleosomal binding domain 2"	2509	23552	998.6926082	398.0440846
3155	"HMGCL"	"3-hydroxymethyl-3-methylglutaryl-CoA lyase"	5658	335	14.20524897	2.510648457
3156	"HMGCR"	"3-hydroxy-3-methylglutaryl-CoA reductase"	6215	1966	83.36572978	13.41363311
3157	"HMGCS1"	"3-hydroxy-3-methylglutaryl-CoA synthase 1"	4702	4004	169.784528	36.10900213
3158	"HMGCS2"	"3-hydroxy-3-methylglutaryl-CoA synthase 2"	2571	2526	107.1118176	41.66153933
3159	"HMGA1"	"high mobility group AT-hook 1"	2327	4089	173.3888449	74.51175114
3161	"HMMR"	"hyaluronan mediated motility receptor"	3936	772	32.73567823	8.316991419
3162	"HMOX1"	"heme oxygenase 1"	2405	430	18.23360316	7.581539774
3163	"HMOX2"	"heme oxygenase 2"	7586	1699	72.04393433	9.496959443
3164	"NR4A1"	"nuclear receptor subfamily 4 group A member 1"	7295	1406	59.61964195	8.17267196
3166	"HMX1"	"H6 family homeobox 1"	2144	10	0.424037283	0.197778583
3167	"HMX2"	"H6 family homeobox 2"	1628	1	0.042403728	0.026046516
3169	"FOXA1"	"forkhead box A1"	3677	11951	506.7669566	137.820766
3170	"FOXA2"	"forkhead box A2"	2603	3	0.127211185	0.048870989
3171	"FOXA3"	"forkhead box A3"	2192	1185	50.248418	22.92354836
3172	"HNF4A"	"hepatocyte nuclear factor 4 alpha"	7311	309	13.10275204	1.792196968
3174	"HNF4G"	"hepatocyte nuclear factor 4 gamma"	4479	1992	84.46822672	18.85872443
3175	"ONECUT1"	"one cut homeobox 1"	3850	12	0.508844739	0.132167465
3176	"HNMT"	"histamine N-methyltransferase"	4756	603	25.56944815	5.376250662
3177	"SLC29A2"	"solute carrier family 29 member 2"	2720	1658	70.30538147	25.84756672
3178	"HNRNPA1"	"heterogeneous nuclear ribonucleoprotein A1"	5093	11868	503.2474471	98.81159378
3181	"HNRNPA2B1"	"heterogeneous nuclear ribonucleoprotein A2/B1"	7541	29978	1271.178966	168.5690182
3182	"HNRNPAB"	"heterogeneous nuclear ribonucleoprotein A/B"	2161	4986	211.4249892	97.83664468
3183	"HNRNPC"	"heterogeneous nuclear ribonucleoprotein C (C1/C2)"	7309	20088	851.8060935	116.5420842
3184	"HNRNPD"	"heterogeneous nuclear ribonucleoprotein D"	6981	6519	276.4299046	39.59746521
3185	"HNRNPF"	"heterogeneous nuclear ribonucleoprotein F"	3253	14361	608.9599417	187.1994902
3187	"HNRNPH1"	"heterogeneous nuclear ribonucleoprotein H1"	9307	7490	317.6039248	34.12527396
3188	"HNRNPH2"	"heterogeneous nuclear ribonucleoprotein H2"	2223	1310	55.54888404	24.98825193
3189	"HNRNPH3"	"heterogeneous nuclear ribonucleoprotein H3"	4270	2997	127.0839736	29.76205471
3190	"HNRNPK"	"heterogeneous nuclear ribonucleoprotein K"	5114	18487	783.9177246	153.2885656
3191	"HNRNPL"	"heterogeneous nuclear ribonucleoprotein L"	7223	8932	378.7501009	52.43667464
3192	"HNRNPU"	"heterogeneous nuclear ribonucleoprotein U"	8838	14715	623.9708615	70.60091214
3195	"TLX1"	"T cell leukemia homeobox 1"	3421	935	39.64748593	11.58944342
3196	"TLX2"	"T cell leukemia homeobox 2"	2657	2	0.084807457	0.031918501
3198	"HOXA1"	"homeobox A1"	2539	2	0.084807457	0.033401913
3199	"HOXA2"	"homeobox A2"	1814	0	0	0
3200	"HOXA3"	"homeobox A3"	4012	4	0.169614913	0.042276898
3201	"HOXA4"	"homeobox A4"	1747	3	0.127211185	0.072816935
3202	"HOXA5"	"homeobox A5"	1707	19	0.805670837	0.471980572
3203	"HOXA6"	"homeobox A6"	1285	1	0.042403728	0.03299901
3204	"HOXA7"	"homeobox A7"	2050	0	0	0
3205	"HOXA9"	"homeobox A9"	3029	30	1.272111848	0.4199775
3206	"HOXA10"	"homeobox A10"	3707	153	6.487770426	1.75014039
3207	"HOXA11"	"homeobox A11"	2307	62	2.629031153	1.13958871
3208	"HPCA"	"hippocalcin"	1991	89	3.773931816	1.895495638
3209	"HOXA13"	"homeobox A13"	5030	271	11.49141036	2.284574625
3211	"HOXB1"	"homeobox B1"	2020	0	0	0
3212	"HOXB2"	"homeobox B2"	1598	286	12.12746629	7.58915287
3213	"HOXB3"	"homeobox B3"	6681	473	20.05696347	3.002090027
3214	"HOXB4"	"homeobox B4"	3757	3	0.127211185	0.033859778
3215	"HOXB5"	"homeobox B5"	2041	4	0.169614913	0.083103828
3216	"HOXB6"	"homeobox B6"	2219	5	0.212018641	0.095546932
3217	"HOXB7"	"homeobox B7"	1528	34	1.441726761	0.943538456
3218	"HOXB8"	"homeobox B8"	1823	1	0.042403728	0.02326041
3219	"HOXB9"	"homeobox B9"	2581	4	0.169614913	0.065716743
3221	"HOXC4"	"homeobox C4"	2725	893	37.86652935	13.89597407
3222	"HOXC5"	"homeobox C5"	2279	103	4.367584012	1.91644757
3223	"HOXC6"	"homeobox C6"	3540	2052	87.01245041	24.57978825
3224	"HOXC8"	"homeobox C8"	1889	218	9.244012763	4.893601251
3225	"HOXC9"	"homeobox C9"	1679	598	25.35742951	15.10269774
3226	"HOXC10"	"homeobox C10"	2298	1062	45.03275942	19.59650105
3227	"HOXC11"	"homeobox C11"	3265	457	19.37850382	5.935223222
3228	"HOXC12"	"homeobox C12"	3335	526	22.30436107	6.687964339
3229	"HOXC13"	"homeobox C13"	2423	14	0.593652196	0.245007097
3231	"HOXD1"	"homeobox D1"	1975	3	0.127211185	0.064410726
3232	"HOXD3"	"homeobox D3"	3851	0	0	0
3233	"HOXD4"	"homeobox D4"	1464	0	0	0
3234	"HOXD8"	"homeobox D8"	2629	2	0.084807457	0.032258447
3235	"HOXD9"	"homeobox D9"	1870	0	0	0
3236	"HOXD10"	"homeobox D10"	2692	2	0.084807457	0.031503513
3237	"HOXD11"	"homeobox D11"	2110	0	0	0
3238	"HOXD12"	"homeobox D12"	1346	0	0	0
3239	"HOXD13"	"homeobox D13"	2240	1	0.042403728	0.018930236
3240	"HP"	"haptoglobin"	5405	1	0.042403728	0.007845278
3241	"HPCAL1"	"hippocalcin like 1"	6237	1234	52.32620069	8.389642566
3242	"HPD"	"4-hydroxyphenylpyruvate dioxygenase"	2223	18	0.763267109	0.343350026
3248	"HPGD"	"15-hydroxyprostaglandin dehydrogenase"	5529	9431	399.9095613	72.32945584
3249	"HPN"	"hepsin"	3380	1810	76.75074817	22.70732194
3250	"HPR"	"haptoglobin-related protein"	1610	0	0	0
3251	"HPRT1"	"hypoxanthine phosphoribosyltransferase 1"	1624	1611	68.31240625	42.06428956
3257	"HPS1"	"HPS1, biogenesis of lysosomal organelles complex 3 subunit 1"	4193	1134	48.08582786	11.46812017
3263	"HPX"	"hemopexin"	3631	57	2.417012511	0.66566029
3265	"HRAS"	"HRas proto-oncogene, GTPase"	3708	1041	44.14228113	11.90460656
3267	"AGFG1"	"ArfGAP with FG repeats 1"	9321	1977	83.83217079	8.9939031
3268	"AGFG2"	"ArfGAP with FG repeats 2"	5478	1427	60.51012024	11.04602414
3269	"HRH1"	"histamine receptor H1"	5546	111	4.706813838	0.848686231
3270	"HRC"	"histidine rich calcium binding protein"	2685	4	0.169614913	0.06317129
3273	"HRG"	"histidine rich glycoprotein"	4587	0	0	0
3274	"HRH2"	"histamine receptor H2"	2565	4	0.169614913	0.066126672
3275	"PRMT2"	"protein arginine methyltransferase 2"	8031	2069	87.73331379	10.92433244
3276	"PRMT1"	"protein arginine methyltransferase 1"	4796	5184	219.8209274	45.83422172
3280	"HES1"	"hes family bHLH transcription factor 1"	2062	3488	147.9042042	71.72851805
3281	"HSBP1"	"heat shock factor binding protein 1"	9525	1795	76.11469225	7.991043805
3283	"HSD3B1"	"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1"	2443	0	0	0
3284	"HSD3B2"	"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2"	2336	1	0.042403728	0.018152281
3290	"HSD11B1"	"hydroxysteroid 11-beta dehydrogenase 1"	1513	7	0.296826098	0.196183806
3291	"HSD11B2"	"hydroxysteroid 11-beta dehydrogenase 2"	2123	131	5.554888404	2.616527745
3292	"HSD17B1"	"hydroxysteroid 17-beta dehydrogenase 1"	5658	697	29.55539861	5.223647686
3293	"HSD17B3"	"hydroxysteroid 17-beta dehydrogenase 3"	2056	5	0.212018641	0.103121907
3294	"HSD17B2"	"hydroxysteroid 17-beta dehydrogenase 2"	9550	0	0	0
3295	"HSD17B4"	"hydroxysteroid 17-beta dehydrogenase 4"	8231	3620	153.5014963	18.64919163
3297	"HSF1"	"heat shock transcription factor 1"	5307	14733	624.7341286	117.7188861
3298	"HSF2"	"heat shock transcription factor 2"	2702	410	17.38552859	6.434318502
3299	"HSF4"	"heat shock transcription factor 4"	4507	449	19.03927399	4.224378521
3300	"DNAJB2"	"DnaJ heat shock protein family (Hsp40) member B2"	5886	1202	50.96928138	8.659409001
3301	"DNAJA1"	"DnaJ heat shock protein family (Hsp40) member A1"	2730	6637	281.4335445	103.0892105
3303	"HSPA1A"	"heat shock protein family A (Hsp70) member 1A"	12415	4631	196.3716656	15.81729083
3304	"HSPA1B"	"heat shock protein family A (Hsp70) member 1B"	12606	4411	187.0428454	14.83760474
3305	"HSPA1L"	"heat shock protein family A (Hsp70) member 1 like"	12720	43	1.823360316	0.143345937
3306	"HSPA2"	"heat shock protein family A (Hsp70) member 2"	2767	174	7.378248719	2.66651562
3308	"HSPA4"	"heat shock protein family A (Hsp70) member 4"	5156	3124	132.4692471	25.69225119
3309	"HSPA5"	"heat shock protein family A (Hsp70) member 5"	3908	17679	749.6555121	191.8258731
3310	"HSPA6"	"heat shock protein family A (Hsp70) member 6"	2371	20	0.848074565	0.357686447
3312	"HSPA8"	"heat shock protein family A (Hsp70) member 8"	4849	27383	1161.141291	239.4599487
3313	"HSPA9"	"heat shock protein family A (Hsp70) member 9"	4751	11309	479.543763	100.9353321
3315	"HSPB1"	"heat shock protein family B (small) member 1"	1634	4156	176.2298947	107.8518327
3316	"HSPB2"	"heat shock protein family B (small) member 2"	1508	1	0.042403728	0.028119183
3320	"HSP90AA1"	"heat shock protein 90 alpha family class A member 1"	5248	32480	1377.273094	262.4377085
3321	"IGSF3"	"immunoglobulin superfamily member 3"	7400	1448	61.40059854	8.297378181
3326	"HSP90AB1"	"heat shock protein 90 alpha family class B member 1"	2980	51538	2185.403348	733.3568281
3329	"HSPD1"	"heat shock protein family D (Hsp60) member 1"	4245	20064	850.788404	200.4212966
3336	"HSPE1"	"heat shock protein family E (Hsp10) member 1"	1977	2158	91.50724561	46.28591078
3337	"DNAJB1"	"DnaJ heat shock protein family (Hsp40) member B1"	3672	4043	171.4382734	46.68798295
3338	"DNAJC4"	"DnaJ heat shock protein family (Hsp40) member C4"	3153	844	35.78874666	11.35069669
3339	"HSPG2"	"heparan sulfate proteoglycan 2"	17684	480	20.35378957	1.150972041
3340	"NDST1"	"N-deacetylase and N-sulfotransferase 1"	9006	4238	179.7070004	19.95414173
3344	"FOXN2"	"forkhead box N2"	5481	1226	51.98697086	9.484942686
3346	"HTN1"	"histatin 1"	3817	0	0	0
3347	"HTN3"	"histatin 3"	2077	0	0	0
3350	"HTR1A"	"5-hydroxytryptamine receptor 1A"	1778	0	0	0
3351	"HTR1B"	"5-hydroxytryptamine receptor 1B"	1260	4	0.169614913	0.13461501
3352	"HTR1D"	"5-hydroxytryptamine receptor 1D"	2835	0	0	0
3354	"HTR1E"	"5-hydroxytryptamine receptor 1E"	2052	1	0.042403728	0.020664585
3356	"HTR2A"	"5-hydroxytryptamine receptor 2A"	5434	0	0	0
3357	"HTR2B"	"5-hydroxytryptamine receptor 2B"	2246	1	0.042403728	0.018879665
3358	"HTR2C"	"5-hydroxytryptamine receptor 2C"	4842	1	0.042403728	0.008757482
3359	"HTR3A"	"5-hydroxytryptamine receptor 3A"	2772	122	5.173254849	1.866253553
3360	"HTR4"	"5-hydroxytryptamine receptor 4"	7045	103	4.367584012	0.619955147
3361	"HTR5A"	"5-hydroxytryptamine receptor 5A"	3009	7	0.296826098	0.098646094
3362	"HTR6"	"5-hydroxytryptamine receptor 6"	1984	89	3.773931816	1.902183375
3363	"HTR7"	"5-hydroxytryptamine receptor 7"	3131	2	0.084807457	0.02708638
3364	"HUS1"	"HUS1 checkpoint clamp component"	4177	353	14.96851608	3.583556639
3371	"TNC"	"tenascin C"	9636	115	4.876428751	0.50606359
3373	"HYAL1"	"hyaluronoglucosaminidase 1"	3132	45	1.908167772	0.609248969
3375	"IAPP"	"islet amyloid polypeptide"	2167	25	1.060093207	0.489198526
3376	"IARS"	"isoleucyl-tRNA synthetase"	7401	7782	329.9858134	44.58665226
3381	"IBSP"	"integrin binding sialoprotein"	1546	1	0.042403728	0.027428026
3382	"ICA1"	"islet cell autoantigen 1"	4891	2255	95.62040725	19.5502775
3383	"ICAM1"	"intercellular adhesion molecule 1"	3451	648	27.47761592	7.962218464
3384	"ICAM2"	"intercellular adhesion molecule 2"	3243	100	4.240372827	1.307546354
3385	"ICAM3"	"intercellular adhesion molecule 3"	2950	434	18.40321807	6.238379007
3386	"ICAM4"	"intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)"	1427	11	0.466441011	0.326868263
3394	"IRF8"	"interferon regulatory factor 8"	5162	28	1.187304392	0.2300086
3396	"MRPL58"	"mitochondrial ribosomal protein L58"	1108	990	41.97969099	37.88780775
3397	"ID1"	"inhibitor of DNA binding 1, HLH protein"	1233	85	3.604316903	2.923209167
3398	"ID2"	"inhibitor of DNA binding 2"	2205	631	26.75675254	12.13458165
3399	"ID3"	"inhibitor of DNA binding 3, HLH protein"	1797	214	9.07439785	5.049748386
3400	"ID4"	"inhibitor of DNA binding 4, HLH protein"	2344	21	0.890478294	0.379896883
3416	"IDE"	"insulin degrading enzyme"	6482	1599	67.80356151	10.4602841
3417	"IDH1"	"isocitrate dehydrogenase (NADP(+)) 1, cytosolic"	4721	16602	703.9866968	149.1181311
3418	"IDH2"	"isocitrate dehydrogenase (NADP(+)) 2, mitochondrial"	2814	16694	707.8878398	251.5592892
3419	"IDH3A"	"isocitrate dehydrogenase 3 (NAD(+)) alpha"	6832	758	32.14202603	4.704629103
3420	"IDH3B"	"isocitrate dehydrogenase 3 (NAD(+)) beta"	2454	2307	97.82540112	39.86365164
3421	"IDH3G"	"isocitrate dehydrogenase 3 (NAD(+)) gamma"	2717	889	37.69691443	13.87446243
3422	"IDI1"	"isopentenyl-diphosphate delta isomerase 1"	3589	4769	202.2233801	56.34532742
3423	"IDS"	"iduronate 2-sulfatase"	10489	924	39.18104492	3.735441407
3425	"IDUA"	"iduronidase, alpha-L-"	4000	489	20.73542312	5.183855781
3426	"CFI"	"complement factor I"	3875	3	0.127211185	0.032828693
3428	"IFI16"	"interferon gamma inducible protein 16"	5294	10	0.424037283	0.080097711
3429	"IFI27"	"interferon alpha inducible protein 27"	8294	3881	164.5688694	19.84191818
3430	"IFI35"	"interferon induced protein 35"	1973	962	40.7923866	20.67530998
