"EdgeBetweenness","interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"2765.8521786070987","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000295897","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000295897","0.938","0.0","0.4","0.087","0.0",,"0.0","0.999","0.991"
"434.1758787160473","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000498441","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000498441","0.909","0.0","0.4","0.069","0.0",,"0.0","0.984","0.724"
"1085.5991833092799","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000308541","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000308541","0.945","0.0","0.0","0.107","0.0",,"0.0","0.98","0.638"
"741.811403584973","pp","9606.ENSP00000307959 (pp) 9606.ENSP00000324532","false","pp","9606.ENSP00000307959 (pp) 9606.ENSP00000324532","0.08","0.0","0.5","0.053","0.0",,"0.0","0.839","0.674"
"194.18026538224757","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000416066","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000416066","0.505","0.0","0.4","0.041","0.0",,"0.0","0.971","0.913"
"1138.188596415028","pp","9606.ENSP00000307959 (pp) 9606.ENSP00000386896","false","pp","9606.ENSP00000307959 (pp) 9606.ENSP00000386896","0.085","0.0","0.5","0.0","0.0",,"0.0","0.828","0.655"
"393.3044433751023","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000336829","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000336829","0.825","0.0","0.4","0.069","0.0",,"0.0","0.97","0.729"
"138.88953188596156","pp","9606.ENSP00000354488 (pp) 9606.ENSP00000464317","false","pp","9606.ENSP00000354488 (pp) 9606.ENSP00000464317","0.26","0.0","0.5","0.783","0.0",,"0.0","0.953","0.49"
"167.8985014674889","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000421725","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000421725","0.702","0.0","0.0","0.0","0.0",,"0.0","0.959","0.87"
"52.50028692449434","pp","9606.ENSP00000354488 (pp) 9606.ENSP00000496494","false","pp","9606.ENSP00000354488 (pp) 9606.ENSP00000496494","0.326","0.0","0.5","0.51","0.0",,"0.0","0.919","0.57"
"209.05467728469037","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000356969","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000356969","0.852","0.0","0.0","0.0","0.0",,"0.0","0.943","0.635"
"583.2193869735075","pp","9606.ENSP00000354488 (pp) 9606.ENSP00000355537","false","pp","9606.ENSP00000354488 (pp) 9606.ENSP00000355537","0.437","0.0","0.0","0.63","0.0",,"0.0","0.906","0.584"
"643.7202399473726","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000308938","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000308938","0.724","0.0","0.0","0.107","0.0",,"0.0","0.902","0.634"
"127.76255190360432","pp","9606.ENSP00000464317 (pp) 9606.ENSP00000496494","false","pp","9606.ENSP00000464317 (pp) 9606.ENSP00000496494","0.236","0.0","0.5","0.596","0.0",,"0.0","0.959","0.768"
"187.1173689444219","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000385834","false","pp","9606.ENSP00000273784 (pp) 9606.ENSP00000385834","0.524","0.0","0.0","0.0","0.0",,"0.0","0.866","0.73"
