"EdgeBetweenness","interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"3035.654271890005","pp","9606.ENSP00000254958 (pp) 9606.ENSP00000357348","false","pp","9606.ENSP00000254958 (pp) 9606.ENSP00000357348","0.056","0.0","0.0","0.071","0.0",,"0.0","0.918","0.914"
"2742.406995804259","pp","9606.ENSP00000358081 (pp) 9606.ENSP00000364801","false","pp","9606.ENSP00000358081 (pp) 9606.ENSP00000364801","0.277","0.0","0.4","0.875","0.0",,"0.0","0.983","0.728"
"2479.7155447514374","pp","9606.ENSP00000434552 (pp) 9606.ENSP00000436423","false","pp","9606.ENSP00000434552 (pp) 9606.ENSP00000436423","0.0","0.0","0.0","0.0","0.0",,"0.0","0.833","0.833"
"1643.7147954102527","pp","9606.ENSP00000005178 (pp) 9606.ENSP00000227868","false","pp","9606.ENSP00000005178 (pp) 9606.ENSP00000227868","0.042","0.0","0.466","0.213","0.0",,"0.0","0.785","0.53"
"115.08067288355345","pp","9606.ENSP00000254963 (pp) 9606.ENSP00000364805","false","pp","9606.ENSP00000254963 (pp) 9606.ENSP00000364805","0.0","0.0","0.5","0.053","0.0",,"0.0","0.753","0.521"
"5482.717323449555","pp","9606.ENSP00000005178 (pp) 9606.ENSP00000264867","false","pp","9606.ENSP00000005178 (pp) 9606.ENSP00000264867","0.109","0.0","0.0","0.292","0.0",,"0.0","0.838","0.763"
"115.08067288355345","pp","9606.ENSP00000254963 (pp) 9606.ENSP00000310219","false","pp","9606.ENSP00000254963 (pp) 9606.ENSP00000310219","0.049","0.0","0.5","0.053","0.0",,"0.0","0.757","0.525"
"999.7100872831833","pp","9606.ENSP00000227868 (pp) 9606.ENSP00000430031","false","pp","9606.ENSP00000227868 (pp) 9606.ENSP00000430031","0.405","0.0","0.285","0.418","0.0",,"0.061","0.769","0.161"
"3897.8386542328954","pp","9606.ENSP00000254963 (pp) 9606.ENSP00000364801","false","pp","9606.ENSP00000254963 (pp) 9606.ENSP00000364801","0.0","0.0","0.5","0.053","0.0",,"0.0","0.898","0.803"
"496.54944249501324","pp","9606.ENSP00000227868 (pp) 9606.ENSP00000377115","false","pp","9606.ENSP00000227868 (pp) 9606.ENSP00000377115","0.227","0.0","0.4","0.122","0.0",,"0.111","0.832","0.608"
