"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000006059",217.333498089269,-5.32030812638284,3.18804632859887,-1.66883024210037,0.0951510274583226,0.261247819078161
"ENSG00000006062",260.09186328785,-2.67742996469199,1.32063484379054,-2.02738098065557,0.0426234654853427,0.136664197511828
"ENSG00000006071",4.47751921683529,7.30075788916537,2.3827207340131,3.06404262360577,0.00218367795602226,0.0113607088201932
"ENSG00000006116",17.7879731276906,0,3.53013103786893,0,1,1
"ENSG00000006118",691.388935404939,-0.317667089092228,2.69126446863997,-0.118036370187268,0.906038840064369,0.98875198913432
"ENSG00000006125",2706.98491941423,-0.580762040532531,2.13464551345682,-0.272064863637265,0.785572145585457,0.932105296520708
"ENSG00000006128",0.0278118150218208,0,5.13422551223139,0,1,1
"ENSG00000006194",318.124823553979,-0.560221745836815,2.66581529739496,-0.210150247987647,0.833550408771931,0.954685232325222
"ENSG00000006210",505.585060394204,-5.25896446093665,1.98646772384937,-2.64739486969657,0.00811145764132056,0.0341799281748414
"ENSG00000006282",709.476343035852,1.58612523144775,2.25869858562861,0.702229700562866,0.482535926164899,0.767651445933784
"ENSG00000006283",6.65918981882608,-1.23673938999321,1.25893075786374,-0.982372844787599,0.325916199312754,0.624749903664502
"ENSG00000006327",446.960038664904,-4.68157330111876,1.97848016436727,-2.36624727679084,0.0179694379350097,0.0665467110775107
"ENSG00000006377",5.52623713946377,-4.51136745472238,2.09931614048637,-2.14897002300816,0.0316367763071463,0.106707937539609
"ENSG00000006432",620.306544992573,-3.09978925842243,2.14212452118476,-1.44706305715039,0.147879263608086,0.363671854020045
"ENSG00000006451",446.216999948224,-2.52662812751207,2.16659908810797,-1.16617243189117,0.24354473626716,0.51989962248739
"ENSG00000006453",423.516709626597,-0.476183171643042,2.24877891346048,-0.211751884008143,0.832300608209225,0.954349542876781
"ENSG00000006459",358.439278997457,-0.488214565875918,0.763855961225959,-0.639144800404978,0.522728737732235,0.794956557701608
