"ENTREZ_GENE_ID","Original ID","Value","Gene Name","Species"
"100287314","LINC00941","","long intergenic non-protein coding RNA 941(LINC00941)","Homo sapiens"
"100287327","USP17L17","","ubiquitin specific peptidase 17 like family member 17(USP17L17)","Homo sapiens"
"100287364","USP17L18","","ubiquitin specific peptidase 17 like family member 18(USP17L18)","Homo sapiens"
"100287366","OSTM1-AS1","","OSTM1 antisense RNA 1(OSTM1-AS1)","Homo sapiens"
"100287387","LOC100287387","","uncharacterized LOC100287387(LOC100287387)","Homo sapiens"
"100287399","POTEB2","","POTE ankyrin domain family member B2(POTEB2)","Homo sapiens"
"100287404","USP17L19","","ubiquitin specific peptidase 17 like family member 19(USP17L19)","Homo sapiens"
"100287441","USP17L20","","ubiquitin specific peptidase 17 like family member 20(USP17L20)","Homo sapiens"
"100287467","LOC100287467","","uncharacterized LOC100287467(LOC100287467)","Homo sapiens"
"100287477","LOC100287477","","zinc finger protein 420-like(LOC100287477)","Homo sapiens"
"100287478","USP17L21","","ubiquitin specific peptidase 17 like family member 21(USP17L21)","Homo sapiens"
"100287482","SMKR1","","small lysine rich protein 1(SMKR1)","Homo sapiens"
"100287513","USP17L22","","ubiquitin specific peptidase 17 like family member 22(USP17L22)","Homo sapiens"
"100287559","ADPGK-AS1","","ADPGK antisense RNA 1(ADPGK-AS1)","Homo sapiens"
"100287569","LINC00173","","long intergenic non-protein coding RNA 173(LINC00173)","Homo sapiens"
"100287596","DDX11L5","","DEAD/H-box helicase 11 like 5 (pseudogene)(DDX11L5)","Homo sapiens"
"100287610","LOC100287610","","uncharacterized LOC100287610(LOC100287610)","Homo sapiens"
"100287616","LOXL1-AS1","","LOXL1 antisense RNA 1(LOXL1-AS1)","Homo sapiens"
"100287639","MTHFD2P1","","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase pseudogene 1(MTHFD2P1)","Homo sapiens"
"100287704","LOC100287704","","uncharacterized LOC100287704(LOC100287704)","Homo sapiens"
"100287718","ANKRD66","","ankyrin repeat domain 66(ANKRD66)","Homo sapiens"
"100287722","AP4B1-AS1","","AP4B1 antisense RNA 1(AP4B1-AS1)","Homo sapiens"
"100287765","LINC00630","","long intergenic non-protein coding RNA 630(LINC00630)","Homo sapiens"
"100287808","LOC100287808","","uncharacterized LOC100287808(LOC100287808)","Homo sapiens"
"100287814","LINC00582","","long intergenic non-protein coding RNA 582(LINC00582)","Homo sapiens"
"100287834","LOC100287834","","uncharacterized LOC100287834(LOC100287834)","Homo sapiens"
"100287879","LINC00994","","long intergenic non-protein coding RNA 994(LINC00994)","Homo sapiens"
"100287898","TTC34","","tetratricopeptide repeat domain 34(TTC34)","Homo sapiens"
"100287902","LGALS8-AS1","","LGALS8 antisense RNA 1(LGALS8-AS1)","Homo sapiens"
"100287932","TIMM23","","translocase of inner mitochondrial membrane 23(TIMM23)","Homo sapiens"
"100287944","LOC100287944","","uncharacterized LOC100287944(LOC100287944)","Homo sapiens"
"100288069","LOC100288069","","uncharacterized LOC100288069(LOC100288069)","Homo sapiens"
"100288077","WTAPP1","","WTAP pseudogene 1(WTAPP1)","Homo sapiens"
"100288079","GS1-279B7.1","","microtubule associated protein 1 light chain 3 beta pseudogene(GS1-279B7.1)","Homo sapiens"
"100288122","LDLRAD4-AS1","","LDLRAD4 antisense RNA 1(LDLRAD4-AS1)","Homo sapiens"
"100288123","LOC100288123","","uncharacterized LOC100288123(LOC100288123)","Homo sapiens"
"100288142","NBPF20","","NBPF member 20(NBPF20)","Homo sapiens"
"100288162","LOC100288162","","uncharacterized LOC100288162(LOC100288162)","Homo sapiens"
"100288175","LOC100288175","","uncharacterized LOC100288175(LOC100288175)","Homo sapiens"
"100288198","HMGN3-AS1","","HMGN3 antisense RNA 1(HMGN3-AS1)","Homo sapiens"
"100288287","KRTAP22-2","","keratin associated protein 22-2(KRTAP22-2)","Homo sapiens"
"100288323","KRTAP21-3","","keratin associated protein 21-3(KRTAP21-3)","Homo sapiens"
"100288332","NPIPA5","","nuclear pore complex interacting protein family member A5(NPIPA5)","Homo sapiens"
"100288346","NCAM1-AS1","","NCAM1 antisense RNA 1(NCAM1-AS1)","Homo sapiens"
"100288380","ULK4P2","","ULK4 pseudogene 2(ULK4P2)","Homo sapiens"
"100288413","ERVMER34-1","","endogenous retrovirus group MER34 member 1, envelope(ERVMER34-1)","Homo sapiens"
"100288428","LMCD1-AS1","","LMCD1 antisense RNA 1(LMCD1-AS1)","Homo sapiens"
"100288485","MTRNR2L7","","MT-RNR2 like 7 (pseudogene)(MTRNR2L7)","Homo sapiens"
"100288486","DDX11L9","","DEAD/H-box helicase 11 like 9 (pseudogene)(DDX11L9)","Homo sapiens"
"100288520","USP17L15","","ubiquitin specific peptidase 17 like family member 15(USP17L15)","Homo sapiens"
"100288527","REXO1L2P","","REXO1 like 2, pseudogene(REXO1L2P)","Homo sapiens"
"100288570","LOC100288570","","glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast) pseudogene(LOC100288570)","Homo sapiens"
"100288613","UBE2NP1","","ubiquitin conjugating enzyme E2 N pseudogene 1(UBE2NP1)","Homo sapiens"
"100288615","WHAMMP1","","WHAMM pseudogene 1(WHAMMP1)","Homo sapiens"
"100288637","LOC100288637","","OTU deubiquitinase 7A pseudogene(LOC100288637)","Homo sapiens"
"100288687","DUX4","","double homeobox 4(DUX4)","Homo sapiens"
"100288730","PAN3-AS1","","PAN3 antisense RNA 1(PAN3-AS1)","Homo sapiens"
"100288797","TMEM239","","transmembrane protein 239(TMEM239)","Homo sapiens"
"100288801","FRG2C","","FSHD region gene 2 family member C(FRG2C)","Homo sapiens"
"100288805","HYDIN2","","HYDIN axonemal central pair apparatus protein 2 (pseudogene)(HYDIN2)","Homo sapiens"
"100288831","SRGAP3-AS3","","SRGAP3 antisense RNA 3(SRGAP3-AS3)","Homo sapiens"
"100288897","FAR2P3","","fatty acyl-CoA reductase 2 pseudogene 3(FAR2P3)","Homo sapiens"
"100288929","LOC100288929","","coxsackievirus and adenovirus receptor-like(LOC100288929)","Homo sapiens"
"100288966","LOC100288966","","POTE ankyrin domain family member D-like(LOC100288966)","Homo sapiens"
"100289026","LOC100289026","","putative ankyrin repeat domain-containing protein 20A4(LOC100289026)","Homo sapiens"
"100289085","LOC100289085","","fem-1 homolog A pseudogene(LOC100289085)","Homo sapiens"
"100289087","TSPY10","","testis specific protein Y-linked 10(TSPY10)","Homo sapiens"
"100289124","FAM27E2","","family with sequence similarity 27 member E2(FAM27E2)","Homo sapiens"
"100289137","FAM95C","","family with sequence similarity 95 member C(FAM95C)","Homo sapiens"
"100289150","FAM197Y5","","family with sequence similarity 197 Y-linked member 5(FAM197Y5)","Homo sapiens"
"100289178","GNG12-AS1","","GNG12, DIRAS3 and WLS antisense RNA 1(GNG12-AS1)","Homo sapiens"
"100289185","LOC100289185","","telomeric repeat-binding factor 1-like(LOC100289185)","Homo sapiens"
"100289188","FAM197Y4","","family with sequence similarity 197 Y-linked member 4(FAM197Y4)","Homo sapiens"
"100289194","LOC100289194","","fibrous sheath CABYR-binding protein-like(LOC100289194)","Homo sapiens"
"100289206","LOC100289206","","chromosome X open reading frame 49 pseudogene(LOC100289206)","Homo sapiens"
"100289211","LINC00624","","long intergenic non-protein coding RNA 624(LINC00624)","Homo sapiens"
"100289230","LOC100289230","","uncharacterized LOC100289230(LOC100289230)","Homo sapiens"
"100289280","CUBNP2","","cubilin pseudogene 2(CUBNP2)","Homo sapiens"
"100289333","LOC100289333","","uncharacterized LOC100289333(LOC100289333)","Homo sapiens"
"100289373","UBAC2-AS1","","UBAC2 antisense RNA 1(UBAC2-AS1)","Homo sapiens"
"100289388","KCTD21-AS1","","KCTD21 antisense RNA 1(KCTD21-AS1)","Homo sapiens"
"100289410","MCF2L-AS1","","MCF2L antisense RNA 1(MCF2L-AS1)","Homo sapiens"
"100289462","DEFB4B","","defensin beta 4B(DEFB4B)","Homo sapiens"
"100289473","LOC100289473","","cytoskeleton associated protein 2-like pseudogene(LOC100289473)","Homo sapiens"
"100289495","LOC100289495","","uncharacterized LOC100289495(LOC100289495)","Homo sapiens"
"100289509","KCNIP2-AS1","","KCNIP2 antisense RNA 1(KCNIP2-AS1)","Homo sapiens"
"100289511","LOC100289511","","uncharacterized LOC100289511(LOC100289511)","Homo sapiens"
"100289561","LOC100289561","","uncharacterized LOC100289561(LOC100289561)","Homo sapiens"
"100289574","HERC2P4","","HERC2 pseudogene 4(HERC2P4)","Homo sapiens"
"100289635","ZNF605","","zinc finger protein 605(ZNF605)","Homo sapiens"
"100289656","LOC100289656","","Dexi homolog (mouse) pseudogene(LOC100289656)","Homo sapiens"
"100289678","ZNF783","","zinc finger protein 783(ZNF783)","Homo sapiens"
"100292680","LINC00942","","long intergenic non-protein coding RNA 942(LINC00942)","Homo sapiens"
"100292922","LOC100292922","","putative ankyrin repeat domain-containing protein 30B-like(LOC100292922)","Homo sapiens"
"100293516","ZNF587B","","zinc finger protein 587B(ZNF587B)","Homo sapiens"
"100293612","LOC100293612","","uncharacterized LOC100293612(LOC100293612)","Homo sapiens"
"100294145","LOC100294145","","uncharacterized LOC100294145(LOC100294145)","Homo sapiens"
"100294720","NHEG1","","neuroblastoma highly expressed DDX5 stabilizing lncRNA 1(NHEG1)","Homo sapiens"
"100302111","MIR1184-1","","microRNA 1184-1(MIR1184-1)","Homo sapiens"
"100302112","MIR1284","","microRNA 1284(MIR1284)","Homo sapiens"
"100302113","MIR1200","","microRNA 1200(MIR1200)","Homo sapiens"
"100302114","MIR513C","","microRNA 513c(MIR513C)","Homo sapiens"
"100302115","MIR1468","","microRNA 1468(MIR1468)","Homo sapiens"
"100302116","MIR1265","","microRNA 1265(MIR1265)","Homo sapiens"
"100302117","MIR320B1","","microRNA 320b-1(MIR320B1)","Homo sapiens"
"100302118","MIR1286","","microRNA 1286(MIR1286)","Homo sapiens"
"100302119","MIR1538","","microRNA 1538(MIR1538)","Homo sapiens"
"100302121","MIR1276","","microRNA 1276(MIR1276)","Homo sapiens"
"100302122","MIR1183","","microRNA 1183(MIR1183)","Homo sapiens"
"100302123","MIR1275","","microRNA 1275(MIR1275)","Homo sapiens"
"100302124","MIR1288","","microRNA 1288(MIR1288)","Homo sapiens"
"100302125","MIR1289-1","","microRNA 1289-1(MIR1289-1)","Homo sapiens"
"100302126","MIR1471","","microRNA 1471(MIR1471)","Homo sapiens"
"100302127","MIR1470","","microRNA 1470(MIR1470)","Homo sapiens"
"100302128","MIR1302-3","","microRNA 1302-3(MIR1302-3)","Homo sapiens"
"100302129","MIR1915","","microRNA 1915(MIR1915)","Homo sapiens"
"100302130","MIR1302-4","","microRNA 1302-4(MIR1302-4)","Homo sapiens"
"100302131","MIR302F","","microRNA 302f(MIR302F)","Homo sapiens"
"100302132","MIR1182","","microRNA 1182(MIR1182)","Homo sapiens"
"100302133","MIR1287","","microRNA 1287(MIR1287)","Homo sapiens"
"100302134","MIR1289-2","","microRNA 1289-2(MIR1289-2)","Homo sapiens"
"100302135","MIR320C1","","microRNA 320c-1(MIR320C1)","Homo sapiens"
"100302136","MIR1252","","microRNA 1252(MIR1252)","Homo sapiens"
"100302137","MIR1914","","microRNA 1914(MIR1914)","Homo sapiens"
"100302138","MIR1292","","microRNA 1292(MIR1292)","Homo sapiens"
"100302139","MIR1537","","microRNA 1537(MIR1537)","Homo sapiens"
"100302140","MIR1302-6","","microRNA 1302-6(MIR1302-6)","Homo sapiens"
"100302141","MIR1913","","microRNA 1913(MIR1913)","Homo sapiens"
"100302142","MIR1246","","microRNA 1246(MIR1246)","Homo sapiens"
"100302144","MIR1912","","microRNA 1912(MIR1912)","Homo sapiens"
"100302145","MIR1247","","microRNA 1247(MIR1247)","Homo sapiens"
"100302146","MIR1302-5","","microRNA 1302-5(MIR1302-5)","Homo sapiens"
"100302147","MIR1302-7","","microRNA 1302-7(MIR1302-7)","Homo sapiens"
"100302148","MIR1263","","microRNA 1263(MIR1263)","Homo sapiens"
"100302149","MIR1249","","microRNA 1249(MIR1249)","Homo sapiens"
"100302150","MIR1296","","microRNA 1296(MIR1296)","Homo sapiens"
"100302152","MIR548N","","microRNA 548n(MIR548N)","Homo sapiens"
"100302153","MIR1298","","microRNA 1298(MIR1298)","Homo sapiens"
"100302155","MIR1256","","microRNA 1256(MIR1256)","Homo sapiens"
"100302156","MIR1229","","microRNA 1229(MIR1229)","Homo sapiens"
"100302157","MIR1185-1","","microRNA 1185-1(MIR1185-1)","Homo sapiens"
"100302158","MIR1231","","microRNA 1231(MIR1231)","Homo sapiens"
"100302159","MIR548F3","","microRNA 548f-3(MIR548F3)","Homo sapiens"
"100302160","MIR1233-1","","microRNA 1233-1(MIR1233-1)","Homo sapiens"
"100302161","MIR1205","","microRNA 1205(MIR1205)","Homo sapiens"
"100302163","MIR1278","","microRNA 1278(MIR1278)","Homo sapiens"
"100302164","MIR2113","","microRNA 2113(MIR2113)","Homo sapiens"
"100302166","MIR1322","","microRNA 1322(MIR1322)","Homo sapiens"
"100302167","MIR1299","","microRNA 1299(MIR1299)","Homo sapiens"
"100302168","MIR1257","","microRNA 1257(MIR1257)","Homo sapiens"
"100302169","MIR320D2","","microRNA 320d-2(MIR320D2)","Homo sapiens"
"100302170","MIR1206","","microRNA 1206(MIR1206)","Homo sapiens"
"100302171","MIR1321","","microRNA 1321(MIR1321)","Homo sapiens"
"100302172","MIR1258","","microRNA 1258(MIR1258)","Homo sapiens"
"100302174","MIR1307","","microRNA 1307(MIR1307)","Homo sapiens"
"100302175","MIR1207","","microRNA 1207(MIR1207)","Homo sapiens"
"100302177","MIR1269A","","microRNA 1269a(MIR1269A)","Homo sapiens"
"100302178","MIR1295A","","microRNA 1295a(MIR1295A)","Homo sapiens"
"100302181","MIR1294","","microRNA 1294(MIR1294)","Homo sapiens"
"100302182","MIR1279","","microRNA 1279(MIR1279)","Homo sapiens"
"100302183","MIR1825","","microRNA 1825(MIR1825)","Homo sapiens"
"100302184","MIR1272","","microRNA 1272(MIR1272)","Homo sapiens"
"100302185","MIR1204","","microRNA 1204(MIR1204)","Homo sapiens"
"100302186","MIR548I3","","microRNA 548i-3(MIR548I3)","Homo sapiens"
"100302187","MIR1297","","microRNA 1297(MIR1297)","Homo sapiens"
"100302188","MIR1243","","microRNA 1243(MIR1243)","Homo sapiens"
"100302190","MIR1976","","microRNA 1976(MIR1976)","Homo sapiens"
"100302191","MIR548I4","","microRNA 548i-4(MIR548I4)","Homo sapiens"
"100302192","MIR548F1","","microRNA 548f-1(MIR548F1)","Homo sapiens"
"100302193","MIR1255A","","microRNA 1255a(MIR1255A)","Homo sapiens"
"100302195","MIR320C2","","microRNA 320c-2(MIR320C2)","Homo sapiens"
"100302197","MIR1306","","microRNA 1306(MIR1306)","Homo sapiens"
"100302201","MIR1228","","microRNA 1228(MIR1228)","Homo sapiens"
"100302202","MIR1266","","microRNA 1266(MIR1266)","Homo sapiens"
"100302203","MIR1271","","microRNA 1271(MIR1271)","Homo sapiens"
"100302204","MIR548I1","","microRNA 548i-1(MIR548I1)","Homo sapiens"
"100302205","MIR1283-2","","microRNA 1283-2(MIR1283-2)","Homo sapiens"
"100302208","MIR1253","","microRNA 1253(MIR1253)","Homo sapiens"
"100302209","MIR1185-2","","microRNA 1185-2(MIR1185-2)","Homo sapiens"
"100302210","MIR1909","","microRNA 1909(MIR1909)","Homo sapiens"
"100302211","MIR1203","","microRNA 1203(MIR1203)","Homo sapiens"
"100302212","MIR1324","","microRNA 1324(MIR1324)","Homo sapiens"
"100302213","MIR1181","","microRNA 1181(MIR1181)","Homo sapiens"
"100302214","MIR1277","","microRNA 1277(MIR1277)","Homo sapiens"
"100302217","MIR1827","","microRNA 1827(MIR1827)","Homo sapiens"
"100302218","MIR1285-1","","microRNA 1285-1(MIR1285-1)","Homo sapiens"
"100302219","MIR1245A","","microRNA 1245a(MIR1245A)","Homo sapiens"
"100302220","MIR1293","","microRNA 1293(MIR1293)","Homo sapiens"
"100302222","MIR1911","","microRNA 1911(MIR1911)","Homo sapiens"
"100302223","MIR1302-8","","microRNA 1302-8(MIR1302-8)","Homo sapiens"
"100302224","MIR2110","","microRNA 2110(MIR2110)","Homo sapiens"
"100302225","MIR2053","","microRNA 2053(MIR2053)","Homo sapiens"
"100302226","MIR1238","","microRNA 1238(MIR1238)","Homo sapiens"
"100302227","MIR1302-1","","microRNA 1302-1(MIR1302-1)","Homo sapiens"
"100302228","MIR1261","","microRNA 1261(MIR1261)","Homo sapiens"
"100302229","MIR1250","","microRNA 1250(MIR1250)","Homo sapiens"
"100302232","MIR1226","","microRNA 1226(MIR1226)","Homo sapiens"
"100302233","MIR1268A","","microRNA 1268a(MIR1268A)","Homo sapiens"
"100302235","MIR1179","","microRNA 1179(MIR1179)","Homo sapiens"
"100302236","MIR1260A","","microRNA 1260a(MIR1260A)","Homo sapiens"
"100302237","MIR1281","","microRNA 1281(MIR1281)","Homo sapiens"
"100302238","MIR103B1","","microRNA 103b-1(MIR103B1)","Homo sapiens"
"100302239","MIR548F5","","microRNA 548f-5(MIR548F5)","Homo sapiens"
"100302240","MIR1304","","microRNA 1304(MIR1304)","Homo sapiens"
"100302242","MIR1236","","microRNA 1236(MIR1236)","Homo sapiens"
"100302243","MIR1972-1","","microRNA 1972-1(MIR1972-1)","Homo sapiens"
"100302246","MIR1301","","microRNA 1301(MIR1301)","Homo sapiens"
"100302250","MIR1197","","microRNA 1197(MIR1197)","Homo sapiens"
"100302251","MIR1264","","microRNA 1264(MIR1264)","Homo sapiens"
"100302254","MIR1282","","microRNA 1282(MIR1282)","Homo sapiens"
"100302255","MIR1323","","microRNA 1323(MIR1323)","Homo sapiens"
"100302256","MIR1180","","microRNA 1180(MIR1180)","Homo sapiens"
"100302257","MIR1539","","microRNA 1539(MIR1539)","Homo sapiens"
"100302258","MIR1469","","microRNA 1469(MIR1469)","Homo sapiens"
"100302259","MIR1202","","microRNA 1202(MIR1202)","Homo sapiens"
"100302260","MIR2052","","microRNA 2052(MIR2052)","Homo sapiens"
"100302261","MIR1910","","microRNA 1910(MIR1910)","Homo sapiens"
"100302263","MIR1908","","microRNA 1908(MIR1908)","Homo sapiens"
"100302265","MIR1283-1","","microRNA 1283-1(MIR1283-1)","Homo sapiens"
"100302267","MIR2054","","microRNA 2054(MIR2054)","Homo sapiens"
"100302268","MIR1285-2","","microRNA 1285-2(MIR1285-2)","Homo sapiens"
"100302270","MIR1305","","microRNA 1305(MIR1305)","Homo sapiens"
"100302274","MIR1178","","microRNA 1178(MIR1178)","Homo sapiens"
"100302275","MIR548L","","microRNA 548l(MIR548L)","Homo sapiens"
"100302276","MIR1290","","microRNA 1290(MIR1290)","Homo sapiens"
"100302277","MIR548I2","","microRNA 548i-2(MIR548I2)","Homo sapiens"
"100302278","MIR1302-2","","microRNA 1302-2(MIR1302-2)","Homo sapiens"
"100302279","MIR1262","","microRNA 1262(MIR1262)","Homo sapiens"
"100302280","MIR1237","","microRNA 1237(MIR1237)","Homo sapiens"
"100302281","MIR1208","","microRNA 1208(MIR1208)","Homo sapiens"
"100302282","MIR103B2","","microRNA 103b-2(MIR103B2)","Homo sapiens"
"100302283","MIR1227","","microRNA 1227(MIR1227)","Homo sapiens"
"100302284","MIR1303","","microRNA 1303(MIR1303)","Homo sapiens"
"100302285","MIR1244-1","","microRNA 1244-1(MIR1244-1)","Homo sapiens"
"100302286","MIR1267","","microRNA 1267(MIR1267)","Homo sapiens"
"100302287","MIR548H3","","microRNA 548h-3(MIR548H3)","Homo sapiens"
"100302288","MIR548P","","microRNA 548p(MIR548P)","Homo sapiens"
"100302289","MIR1251","","microRNA 1251(MIR1251)","Homo sapiens"
"100302290","MIR1973","","microRNA 1973(MIR1973)","Homo sapiens"
"100302401","RASAL2-AS1","","RASAL2 antisense RNA 1(RASAL2-AS1)","Homo sapiens"
"100302640","LINC00882","","long intergenic non-protein coding RNA 882(LINC00882)","Homo sapiens"
"100302652","GPR75-ASB3","","GPR75-ASB3 readthrough(GPR75-ASB3)","Homo sapiens"
"100302691","LINC00184","","long intergenic non-protein coding RNA 184(LINC00184)","Homo sapiens"
